id	word__id	word__text	yngping	is_sandhi	is_primary	note	variant	source_type	updated_time	created_time
xtzpa6ftph6	xse9h6d599u	石囝	suoh33 giang33	1	0			ime	2025-08-25 23:12:54	2025-05-16 16:56:51
x22cvazuq28	xpemgkcgxay	大格	duai53 ah24	1	1			ime	2025-08-25 23:12:54	2025-05-16 16:56:51
xrm3xa87rst	x9vt69kj5qk	沙楻	sai55 kuong53	1	0			ime	2025-08-25 23:12:54	2025-05-16 16:56:51
xbwukjjfq3g	xkn3sxx98pv	塗沙	tu55 sai55	1	0			ime	2025-08-25 23:12:54	2025-05-16 16:56:51
xsdvh6s7nga	x68k9ru2ba7	沙壀	sai55 pieh5	1	0			ime	2025-08-25 23:12:54	2025-05-16 16:56:51
xx2k744a74d	xd6fxgg68bu	沙坡	sai55 po55	1	0			ime	2025-08-25 23:12:54	2025-05-16 16:56:51
x7xezy3mzkb	xwsw3w5t4aq	磚坯	zuong55 pui55	1	0			ime	2025-08-25 23:12:54	2025-05-16 16:56:51
xz8g9vtx7h3	xz2mkcdz5yk	鬥底磚	dau21 de21 zuong55	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:51
x7kmy3h7cvq	xg5dmnn4qgc	瓦槽	ngua55 so53	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xyvjr8yu5ay	xf7vp7ctapr	垘爿	kang21 being53	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xr4zkvneuyy	x9j95qgt9yz	瓦片	ngua53 wieng213	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x55kzvubvvy	xsrqxjewc6d	瓦頂	ngua53 ding33	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xa7ne5ts57d	xeqdqskdgzu	瓦刀	ngua55 do55	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xk726dwv5dg	xp28cpuptsp	塗粉	tu33 hung33	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xyaeud3vbam	xnrdfpx5e2u	塗地	tu21 dei242	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x5ec49sbnx9	xag2sh3cr97	田塗	ceing33 tu53	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xaxfhnycxee	xhgqv8agefc	池塗	die33 tu53	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x4uavp6myx4	xscbfg8kwsh	金塊	ging53 dooy213	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xyzm9km5qsb	xv9jfja7f6p	成色	siang21 saik24	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xpgtdejeg6f	xss6q5dskgg	石砧	suoh33 doung33	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:51
x2f8qd4asg7	xrc25zfgjwv	瓦筒	ngua55 deoyng53	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:52
xgx6sgj4wqv	xz7z4b9ea6t	垘爿囝	kang24 being33 giang33	1	0			ime	2025-10-08 17:03:45	2025-05-16 16:56:52
x4zfh5d4xzf	xev58ccu35y	垘爿𠴂	kang24 meing33 neo33	1	1			ime	2025-10-08 17:03:51	2025-05-16 16:56:52
xycpe7npaa6	xzy2wunvgym	石頭子	suoh33 lau33 zi33	1	1			feng	2025-10-20 01:40:39	2025-05-16 16:56:51
xtwjk476ngc	xy6urmmff9c	官白灰	guang21 mah55 hui55	1	0			ime	2025-05-16 16:56:52	2025-05-16 16:56:52
xf2bdmk9wjs	x9eyn8834z5	洋灰	yong55 ui55	1	0			ime	2025-05-16 16:56:52	2025-05-16 16:56:52
x8abz2adhap	xztgr8cujzc	巷角	heoyng53 ngooyk24	1	0			ime	2025-05-16 16:56:52	2025-05-16 16:56:52
xrq85hn5tmq	xztgr8cujzc	巷角	heoyng53 ooyk24	1	0			ime	2025-05-16 16:56:52	2025-05-16 16:56:52
xuhpj4cgyce	xpqndj3a9t4	街頭巷角	ge55 tau53 heoyng53 ooyk24	1	0			ime	2025-05-16 16:56:52	2025-05-16 16:56:52
xe6ux3kmmda	x9v9g9qvbd2	巷囝	heoyng53 iang33	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xzd8ut68wmn	xktn8nasevb	巷口	heoyng53 au33	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xqx2zx5c26s	xd4e2gdbsep	路頭口	duo53 lau33 kau33	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xehty4fjfat	xd4e2gdbsep	路頭口	duo53 lau33 au33	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xe6ssatm7gv	xxsev2gnk32	洋油	yong33 ngiu53	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x3z3xkvf2jb	xtuajqysmaj	鉛字	yong21 zei242	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xy4pyzgu8vp	xab245rfn2h	鉛子	yong33 zi33	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xyzgdbbqjt3	xvcsrde5ej9	𠕆炭	deing53 lang213	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xg3kvhjyuf8	xuug4ct4m5b	拍金	pah55 ging55	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xatfbq2mcfw	xdysq6p4gvu	吸石	hiek21 suoh5	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xq9jgkuznyt	xeadz8v6uwf	石灰	suoh55 ui55	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xkz82tky7xy	xkd8s6dzu95	殼灰	keoyk5 hui55	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xcvufurmg6y	xbvrvgnrcur	所在	su55 zai242	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xzgs2utps7u	xhcqcath595	地場	di55 luong53	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x9qar3ew6yv	xr6zz72c4h3	在地	zai53 lei242	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x59vjwtrkah	xtnexzwjhz8	本地	buong55 nei242	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
x6hghkcxf8v	xxfcpw5gthm	埠頭	buo55 lau53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
x9n9p2heb5b	xqpau3s2axb	街頭	ge55 tau53	1	1			ime	2025-08-18 23:04:08	2025-05-16 16:56:52
xzghbe4r8qb	xztgr8cujzc	巷角	heoyng53 gooyk24	1	1			ime	2025-08-18 23:04:08	2025-05-16 16:56:52
xpgyj566jx8	xvf9a9gqyqm	城裏	siang33 nie33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
xnc5kcfkead	xmxq9c9cfeg	城外	siang21 ngie242	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
xwfwt6nv527	xhttgjec5qx	城門	siang33 muong53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
xhqhvarahgr	xe3phmpcbsc	城牆	siang33 njuong53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
xbed2mbqmdh	xk346jvja3g	環城河	kuang33 niang33 o53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xggkfcc24ke	x7yvhmp5kfz	護城河	hu55 liang55 o53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xq3fc62wvs6	x9v9g9qvbd2	巷囝	heoyng53 giang33	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x5rnvsmjfgp	x9v9g9qvbd2	巷囝	heoyng53 ngiang33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xuqeqgwchat	xktn8nasevb	巷口	heoyng53 ngau33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xjbc5zx95ej	x396v24ttkj	祖家	zu21 a55	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x9a5pxkq89z	x83q3tywduu	祖媽	zu24 ma33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x7988rhxgna	xccn5pe6949	郊區	gau55 y55	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xxmtzsmy7tn	x243qxhk8uv	路囝	duo53 iang33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xnfp95257g9	x77zfx87q5n	小路	siu55 luo242	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xn7t7a3umjb	xhyux9fs5sr	石板路	suoh21 being55 nuo242	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xb3aepewfec	xjwdq2k9x23	路頭	duo55 lau53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x6euwbnkjtw	xr76mby3rhh	行路	giang21 duo242	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x93ad59v943	xr76mby3rhh	行路	giang21 nuo242	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xcejnzust62	x9jsj3raxsn	海防	hai21 uong53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x9r6bpz2b63	xq3d5wktqmq	界牌	gai55 be53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x5gtruqkjh2	x8ddrkscy5j	鼓山	gu21 lang55	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xvxqreuwd2v	x8qnpgjrp47	鼓嶺	gu24 liang33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xhuyqw8jxnu	x9eyn8834z5	洋灰	yong55 ngui55	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:52
x4f79uj5rh7	xarrgfy57bk	鐵鋼	tiek55 gooung213	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:52
xmucv2ey6mu	xud6mmwcsr3	位處	ui53 jeoy213	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:52
xn7jx7ms3ug	xpqndj3a9t4	街頭巷角	ge55 tau53 heoyng53 ngooyk24	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:52
xxvne5sgvmq	x2uzeant4x9	晉安河	zing21 ang55 o53	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
x2umnmwesch	xqw5dmmsdc8	路中	duo55 doung55	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xnzz3r6fgdu	x7jn2kgdw39	茶亭	da33 ling53	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
x93aahmg2aa	xgy4usgw6w4	黃塗	uong33 nu53	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xbnrb8u8ge2	xxsev2gnk32	洋油	yong33 iu53	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x6genzxd4qm	xvcsrde5ej9	𠕆炭	deing53 tang213	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xbm5phxpqvz	xfn2c975eqm	冇炭	pang53 lang213	1	1			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
x3q8ky6vt9j	xeadz8v6uwf	石灰	suoh55 hui55	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xj8yw4hd9x5	xhcqcath595	地場	di55 duong53	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xsjyhzw8xb3	xr6zz72c4h3	在地	zai53 dei242	1	0			ime	2025-08-25 23:12:55	2025-05-16 16:56:52
xu5kkfjkhvr	xtnexzwjhz8	本地	buong55 dei242	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
x924hhy86sc	xxfcpw5gthm	埠頭	buo55 tau53	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
xnj4cp73ceg	xvf9a9gqyqm	城裏	siang33 die33	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
xnv9r9gx3jn	xe3phmpcbsc	城牆	siang33 cuong53	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:52
xte5w6jcayq	xk346jvja3g	環城河	kuang33 siang33 o53	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xb52vjqbvj4	x7yvhmp5kfz	護城河	hu55 siang55 o53	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x7vza7ambdx	xktn8nasevb	巷口	heoyng53 kau33	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x8qaxnhnpgv	xfb4xb3k8qm	鄉下	hyong53 nga242	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xhemdrc22h7	x396v24ttkj	祖家	zu21 ga55	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xdp5hpf8sqn	xccn5pe6949	郊區	gau55 ky55	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x5syxgz659c	x243qxhk8uv	路囝	duo53 giang33	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xgv6mkfapwp	x77zfx87q5n	小路	siu55 duo242	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x9448c7jd6u	xhyux9fs5sr	石板路	suoh21 being55 duo242	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xbwzqc44bja	xjwdq2k9x23	路頭	duo55 tau53	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x44x6ew8mss	x9jsj3raxsn	海防	hai21 huong53	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x7p7nywe8bk	x8ddrkscy5j	鼓山	gu21 sang55	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xccpyjk33x5	xw4cq3pd6j8	馬江	ma21 geoyng55	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x7eg2fukatf	xud6mmwcsr3	位處	ui53 ceoy213	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:52
xd89u7rn2td	xpqndj3a9t4	街頭巷角	ge55 tau53 heoyng53 gooyk24	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:52
x6pbbtvz8hd	x2uzeant4x9	晉安河	zing21 hang55 o53	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xwx95cemxdw	x6eeer3ge8n	趕墟	gang21 hy55	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xvejg68dnpq	x7jn2kgdw39	茶亭	da33 ding53	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
x27q5juq82f	xuu6fn3euk2	三山	sang55 sang55	0	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xcq2sa57mkn	xyyrhzjcn58	三坊七巷	sang21 uong21 cik55 hooyng213	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
x6cum6taqpf	xfdkdkw5az4	東街口	deoyng21 e53 au33	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xwq4xbhbs2u	xy5e9ewu2cf	泛船浦	huang53 nung33 puo33	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xzukebq27ke	xxwbntqr5fp	道山街	do21 luong55 nge55	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xbhwhtra5m4	xxwbntqr5fp	道山街	do21 luong55 e55	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
xmhf6wz7ewq	xev3pkbxt32	倉前山	coung55 neing55 sang55	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
x3tzmf3paxa	xctq2braqss	閩江	ming55 eoyng55	1	0			ime	2025-05-16 16:56:53	2025-05-16 16:56:53
x9x836x9qhh	xfm8xz7ppyp	二八天	ni21 weik21 tieng55	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xc797gqb2qq	xxjepfyr3qu	二八平光	ni53 waik24 bang55 uong55	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xwcx99j7byh	xuu6fn3euk2	三山	sang55 nang55	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xetv6vm9v9q	xg7x57j52zx	三坊	sang55 huong55	1	1			ime	2025-08-18 23:04:09	2025-05-16 16:56:53
x3ehzc9kyvt	xfdkdkw5az4	東街口	deoyng21 nge53 au33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xnr7sxxccqp	xpx9f3zgbxa	雙塔	seoyng53 nak24	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xwgygdqnfc4	xy5e9ewu2cf	泛船浦	huang53 nung33 muo33	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xe5zs9dhcap	xt4bku5z5mx	高宅	go55 lah5	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xjhe54nh45m	xzcb4ec8zxa	西湖	se55 u53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xfe4xnzvtrx	xxwbntqr5fp	道山街	do21 suong55 ge55	1	1			ime	2025-08-18 23:04:09	2025-05-16 16:56:53
x8gpvy3w6z7	x98f8kaskxd	烏石山	u21 luoh55 lang55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xb8gh2vw524	xjpn4fcm4vb	烏山	u55 lang55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x58qf62qzne	x6vuaz9wnw5	琅岐	lau55 ie53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xfqq8qfwwyx	xbxjcewqczf	臺江	dai55 geoyng55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xuvw2k42prq	xev3pkbxt32	倉前山	coung55 neing55 nang55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xcx6armb2h6	x4tg7knkume	煙臺山	ieng55 nai55 lang55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x3gn69pac4p	xzsmgwbzhwy	南臺	nang33 neoy53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xz6cvkhvde2	x8fnt9pwbhp	屏山	bing55 nang55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x7cshj7334c	xmkvnh43eps	廈門	a55 muong53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xrv43hh6btq	x9ms45htjxn	下門	a55 muong53	1	1			ime	2025-08-18 23:04:09	2025-05-16 16:56:53
xjpcyhuxgj4	xr62kqfgszd	下路	a53 luo242	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xpv63wtu64q	xp4j5y58x8d	邵武	siu53 u33	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xgtsf9mjsyz	xgtrt99ayea	融城	hyng33 liang53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xznvjddhzan	xf75ppqttcm	玉融	ngyk33 yng53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xc3v6cca2rw	x4z8fcjzydk	馬臘加	ma21 lak5 ga55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x43swwub5cf	xctq2braqss	閩江	ming55 ngeoyng55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xq3w2f3qdxy	xe7xqqyxpkw	四季	si53 ie213	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xwv3bs3dxb5	xcfnv7h9f9v	春天	cung55 nieng55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x6smhdw42r7	x29ka6d5udc	熱天頭	iek21 tieng55 tau53	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
xq4h8p6a5zs	x29ka6d5udc	熱天頭	iek21 lieng55 nau53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
xqrceyx8uaf	xtf2ztyewtt	秋後	ciu53 au242	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
x2fs9rurask	xcn77fsaz2x	秋涼	ciu55 luong53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
xwd2cehfaj7	x5a9xynqck2	落冬	loh5 deoyng55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
xdx5fbdramx	xfm8xz7ppyp	二八天	ni21 beik21 tieng55	1	1			ime	2025-08-18 23:04:09	2025-05-16 16:56:54
xpwvnad6sg5	xn2nmch5etq	二八	ni53 baik24	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
xhsdygvbsc9	xkm4wrwmnfn	六月天	leoyk21 nguok55 tieng55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
xf8gdx9ammg	xftwr4qy5tk	節氣	zeik55 kei213	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
x75jm78arf8	x6dhxnp938j	凊天	cing55 tieng55	1	1			ime	2025-08-25 23:13:00	2025-05-16 16:56:54
x6s4vavfjpt	x5a58twbtzy	下南	a55 nang53	1	1			ime	2025-08-25 23:16:20	2025-05-16 16:56:53
xv9z9v8h3h7	xyyrhzjcn58	三坊七巷	sang21 nguong21 cik55 hooyng213	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
x93h675ykr2	xa2pzrdksm7	冶山	ia55 lang55	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xkvetqmyyhg	xa693dbv3cz	白塔	bah21 lak24	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xbczz2d8gdw	xdz23auh6wb	上路	suong53 nuo242	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xt5e62nj9bh	x37kwjk6xbu	熱氣	iek21 ei213	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:54
xj7fg2fwhhr	xxjepfyr3qu	二八平光	ni53 waik24 bang55 nguong55	1	1			ime	2025-08-25 23:16:28	2025-05-16 16:56:54
xe6jqe5eecp	xbwhsdgbznp	古田	ku55 jeing53	1	1			ime	2025-08-25 23:17:02	2025-05-16 16:56:53
x6vvsgz2su7	xw4cq3pd6j8	馬江	ma21 eoyng55	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xcpenc3c3w2	xbeg2ucabcg	魁岐	kui33 ie53	1	1			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xz2vawweenh	xfdkdkw5az4	東街口	deoyng21 ge53 kau33	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xdsrc3jz5pk	xpx9f3zgbxa	雙塔	seoyng53 tak24	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
x7uajhavttt	xt4bku5z5mx	高宅	go55 tah5	1	0			ime	2025-08-25 23:12:56	2025-05-16 16:56:53
xm9cw57jfn3	xzcb4ec8zxa	西湖	se55 hu53	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xxgufeq33ws	xd4ejrpnfx2	于山	y55 lang55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xd32mmkvs8j	x98f8kaskxd	烏石山	u21 suoh55 sang55	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xfm7pdt6sfe	xjpn4fcm4vb	烏山	u55 sang55	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x4yguvt4gvv	x6vuaz9wnw5	琅岐	lau55 gie53	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x9mfdxmjv42	xev3pkbxt32	倉前山	coung55 seing55 sang55	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xhvfsuvx3e3	xzsmgwbzhwy	南臺	nang33 deoy53	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xjk5b46xdzn	x8fnt9pwbhp	屏山	bing55 sang55	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x32xd5haek3	xr62kqfgszd	下路	a53 duo242	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xhxv8ma9jkc	xgtrt99ayea	融城	hyng33 siang53	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xzyw43mb87d	xf75ppqttcm	玉融	ngyk33 hyng53	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x4n3qjqneb6	xctq2braqss	閩江	ming55 geoyng55	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
x7xh7eewkeu	xe7xqqyxpkw	四季	si53 gie213	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xwxe5fqztmz	xcfnv7h9f9v	春天	cung55 tieng55	1	0			ime	2025-08-25 23:12:57	2025-05-16 16:56:53
xq45ra267hr	xv5xpn9gwhe	秋天	ciu55 lieng55	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
x2ggsngrngp	x6dhxnp938j	凊天	cing55 nieng55	1	0			ime	2025-08-25 23:13:00	2025-05-16 16:56:54
xb7kyqzjrab	xyyrhzjcn58	三坊七巷	sang21 huong21 cik55 hooyng213	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xb4ty47nsqr	xa2pzrdksm7	冶山	ia55 sang55	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xp7up3nepza	xa693dbv3cz	白塔	bah21 tak24	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xu983p4x9t3	xdz23auh6wb	上路	suong53 duo242	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xwndmypxrcw	xu2p8pua6vp	番邦	huang55 bang55	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:53
xaumszrfjd7	xxjepfyr3qu	二八平光	ni53 baik24 bang55 guong55	1	0			ime	2025-08-25 23:16:28	2025-05-16 16:56:54
xmcvkbgm79n	xbwhsdgbznp	古田	ku55 ceing53	1	0			ime	2025-08-25 23:17:02	2025-05-16 16:56:53
xxwtyacd7ar	xfq3j48emt2	大暑	duai53 jy33	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xrzmueetcrm	xfq3j48emt2	大暑	duai53 y33	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xfex998bwrm	x3z5e8pkpwe	霜降	soung53 ooung213	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
x8e6g8qdh82	xg73qhbheke	歲飯甑	hui21 buong55 noung53	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xn2mhhmd64k	xg73qhbheke	歲飯甑	hui21 wuong55 soung53	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xb9upm3vyxs	xcp256mfkp2	歲飯	hui213 buong242	0	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xr92r4jabcd	xcp256mfkp2	歲飯	hui53 buong242	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xug75h9svux	xfcve97u88c	三十暝晡	sang21 neik55 mang55 muo55	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
x7cbnanty5e	xfcve97u88c	三十暝晡	sang21 seik21 mang55 buo55	1	0			ime	2025-05-16 16:56:54	2025-05-16 16:56:54
xghxe38m64m	xs4p5c5qtas	拗九	au53 au33	1	0			ime	2025-05-16 16:56:55	2025-05-16 16:56:55
xwaewb9bufx	xs4p5c5qtas	拗九	a53 gau33	1	0			ime	2025-05-16 16:56:55	2025-05-16 16:56:55
x83rqw89q4w	x5chn5aeuan	後九	au53 au33	1	0			ime	2025-05-16 16:56:55	2025-05-16 16:56:55
xs8jwwuxrgh	x5chn5aeuan	後九	a53 gau33	1	0			ime	2025-05-16 16:56:55	2025-05-16 16:56:55
xuybth4vw72	x5chn5aeuan	後九	a53 au33	1	0			ime	2025-05-16 16:56:55	2025-05-16 16:56:55
xr7phatk93m	xsne9mm5u62	清明	cing55 ming53	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
xe73rpc8849	xdb2hczkmzf	穀雨	guk24 y33	1	1			ime	2025-08-25 23:12:57	2025-05-16 16:56:54
