id	word__id	word__text	order	lexical_category	content	comment	sentences	source_tags	updated_time	created_time
x4keemgy47k	xkrk6nqkrp5	拍飛機	1		動賓短語，打飛機。			community contributor	2025-09-03 02:29:13	2025-05-16 17:05:50
xptrxmmcxdv	xkrk6nqkrp5	拍飛機	2		隱語，指男性自慰。	也說「捋𬈺」。		community contributor	2025-09-03 02:31:00	2025-09-03 02:29:13
x5p4bv4wdmq	xts97yr2sxg	妖虯	1	adj	亂來，離譜，過分，不成體統。		"[""汝（你）這隻（個）儂（人）吓（啊），～其（的）吓（啊）。"", ""汝者（這）做法吓（啊），～其（的）做法。""]"	community contributor	2025-09-14 23:17:12	2025-05-16 17:05:50
xqerhsqsadt	xckf6mdnvv6	樟木	1	n	〈書〉樟木。	口語說「樟柴」（zuong55 nja53）。		community contributor	2025-09-14 23:16:43	2025-05-16 17:05:50
xby43uvd3p6	x6vx8jhm77v	杉木	1	n	〈書〉杉木。	口語說「杉柴」（sang55 nja53）。		community contributor	2025-09-14 23:16:31	2025-05-16 17:05:50
xmt5jqqqcya	xcpgb5tnxus	拍鑼拍鼓	1		敲鑼打鼓。			community contributor	2025-09-14 23:16:16	2025-05-16 17:05:50
xadgzmnvvp7	x2ufrk2a43a	南公園	1	n	位於福州臺江，原爲清初靖南王耿茂的別墅花園，公元1915年闢爲公園，因位於當時福州城的南部，故稱爲「城南公園」，簡稱「南公園」。			community contributor	2025-09-14 23:16:04	2025-05-16 17:05:50
x9m88sk5s4e	xuw8gaynwp2	哪吒	1	n	受道教崇敬的少年神，也在佛教、印度教故事中有登場。			community contributor	2025-09-14 23:15:43	2025-05-16 17:05:50
xbqptfe9xd5	xegjd4dpaps	船頭船尾	1		船前船後。			community contributor	2025-09-14 23:15:36	2025-05-16 17:05:50
xe3y873sr64	xprqmbuttqk	北港	1	n	閩江流至淮安分爲南北港，北港經福州流向馬尾。			community contributor	2025-09-14 23:15:31	2025-05-16 17:05:50
xpfztxmr83h	xdfmavzbmfy	南港	1	n	閩江流至淮安分爲南北港，南港右納大樟溪支流後，至馬尾於北港匯合。			community contributor	2025-09-14 23:15:23	2025-05-16 17:05:50
xf6aphd9e4v	x45kpqne3pu	南嶼	1	n	鎮名，在閩侯			community contributor	2025-07-28 22:33:59	2025-05-16 17:05:49
xma3smcbvdq	xkufw6gb6m4	贈送	1	v	無條件將物品送給他人。			community contributor	2025-09-14 23:03:47	2025-05-16 17:05:49
xheyyry4tgj	x58n4md6twb	犬囝販	1	n	賣狗的。			community contributor	2025-09-14 23:03:41	2025-05-16 17:05:49
xfyrkzbj2xy	xem8y9aequt	邀新人	1		動賓短語，娶新娘。			community contributor	2025-09-14 23:03:34	2025-05-16 17:05:49
xe5umcnt7b2	xpf75d6cfab	將囝	1		動賓短語，帶小孩。			community contributor	2025-09-14 23:03:18	2025-05-16 17:05:49
xauaxn2vr9w	xdxg39ge9gv	嵩口	1		地名，在福州永泰。			community contributor	2025-09-14 23:02:39	2025-05-16 17:05:49
xmmrt84j3fh	x788hxaqvxc	地下	1	n	地面之下。	口語說「地兜下」（die21 lau53 a242 ）。		community contributor	2025-09-14 23:02:19	2025-05-16 17:05:49
x2sgrax3dym	x788hxaqvxc	地下	2	adj	非法、秘密活動狀態。		"[""～工作。""]"	community contributor	2025-09-14 23:02:19	2025-09-14 23:02:19
xyw4zrg47yn	x3b5fneeza4	房裏奶	1	n	保護兒童的一位神祇，供奉在兒童房間內，保佑兒童長大到16歲或18歲。			community contributor	2025-09-14 23:01:28	2025-05-16 17:05:49
xgbmvnujmms	xs63pdtecp6	灴麵	1	n	一種手擀面、手切面，20世紀福州家庭常見。			community contributor	2025-09-14 23:01:15	2025-05-16 17:05:49
xe33b6debsg	xwpvzy43g83	香油棗	1	n	舊時飯店用剩下的配料、配菜炸的丸子。			community contributor	2025-09-14 23:00:41	2025-05-16 17:05:49
xsjv5jbjbsb	xhbrdvkqpm8	花哩雞	1	n	蘆花雞。因蘆花雞毛色呈黑白斑點狀，雜亂無序，顏色「花哩麻糟」（hua21 li55 ma55 zau55），故名花哩雞。			community contributor	2025-09-14 23:00:28	2025-05-16 17:05:49
x6czrbu4pzd	xfantqq3hy8	鼎邊鰓	1	n	形容煮湯燒水時，水還沒完全煮開，只是鍋邊剛起一圈水泡。			community contributor	2025-09-14 22:59:44	2025-05-16 17:05:49
xnan2y4j4bf	xhqg7u5ycfc	糖糕餅囝	1	n	糖果、糕點、餅乾類的統稱。			community contributor	2025-09-14 22:59:35	2025-05-16 17:05:49
xbq3dt64z6q	xr5p8gsrt62	味素哈	1	n	統稱菜裡用了味精加蝦油的味道。味道比較重，故民間常說「味素哈」。	「哈」意即刺鼻的味道。		community contributor	2025-09-14 22:59:26	2025-05-16 17:05:49
xmcxhmhgnc8	x6fcsfaw3ek	八尖	1		福州民間對警察的一種稱呼。	性質類似的俗稱有「依解哥」（解放軍）。		community contributor	2025-09-03 02:21:43	2025-05-16 17:05:49
xjvva9cxjy2	xxdgq7stb5h	老鼠𤴯	1	n	舊時房屋旁的一種蛇，擅食老鼠而得名。	有人認爲是无毒蛇，有些地方認爲一種劇毒蛇，有人說就是尖吻蝮蛇。		community contributor	2025-10-30 13:22:44	2025-05-16 17:05:49
xq3y8vz4cbk	xuvesukuuzh	三角靸	1	n	民間對人字拖的一種別稱，因夾角處形似三角，故此得名。			community contributor	2025-09-14 22:58:23	2025-05-16 17:05:49
xah4y5vrq2c	xujxgj34mhj	芋鴨	1	n	芋頭燉鴨子，福州美食。			community contributor	2025-09-14 22:58:15	2025-05-16 17:05:49
xu5d973euzu	xgyetrv5qtc	六角𰱗	1	n	有棱絲瓜，切面似六角形，故此得名。	也有人稱爲「八角𰱗」。		community contributor	2025-09-14 22:57:02	2025-05-16 17:05:49
x7tnh44nf9z	xrn5e3n7pmy	二都蚶	1	n	產自寧德二都的蚶。			community contributor	2025-09-14 22:50:58	2025-05-16 17:05:49
xnwcwq49uaq	xahd3e623yx	六角絞	1	n	內六角扳手，艾倫扳手。			community contributor	2025-09-14 22:50:52	2025-05-16 17:05:49
x69dht5h5nn	xuyvg7xwrfz	電䀇	1	n	變壓器之舊稱。			community contributor	2025-09-14 22:50:31	2025-05-16 17:05:49
xd63s7ur4xs	xpx45f8r8qq	過橋丟拐	1		過河拆橋，忘恩負義。			community contributor	2025-09-14 22:50:25	2025-05-16 17:05:49
x3475qzsep8	xwqthjgurkz	電光脬	1	n	電燈的戲稱。		"[""目睭盡像～。""]"	community contributor	2025-09-14 22:50:12	2025-05-16 17:05:49
x75386jf8tz	xwqthjgurkz	電光脬	2	n	指男女談戀愛時礙手礙腳且不知趣的第三者。		"[""頭尾無塊（處）捎，鴨卵（蛋）會看～。""]"	community contributor	2025-09-14 22:50:12	2025-09-14 22:50:12
x92y2nksxbg	xm5kskmx84k	泰山	1	n	山名，在今山東泰安。			community contributor	2025-09-14 22:49:26	2025-05-16 17:05:49
xvmsr3b9xch	xm5kskmx84k	泰山	2	n	代指福州九案泰山信仰。			community contributor	2025-09-14 22:49:26	2025-09-14 22:49:26
xquyrvs3zpc	xqjnsmm374x	尚書	1	n	上古典籍，又稱《書經》。			community contributor	2025-09-14 22:48:44	2025-05-16 17:05:49
xw4f4akcy4e	xqjnsmm374x	尚書	2	n	中國古代官職名。			community contributor	2025-09-14 22:48:44	2025-09-14 22:48:44
xjxza6jegqu	xqjnsmm374x	尚書	3	n	中國古代星官名。			community contributor	2025-09-14 22:48:44	2025-09-14 22:48:44
xcsxkg9c2d9	xqjnsmm374x	尚書	4	n	特指陳文龍，南宋莆田人，敕封「水部尚書」，民衆尊稱「尚書公」，其廟宇稱「尚書廟」。			community contributor	2025-09-14 22:48:44	2025-09-14 22:48:44
x884k7ufz6v	xpb8kxqzeyg	土名	1	n	通俗名，本地話裏異於通語的稱呼。			community contributor	2025-09-14 22:48:00	2025-05-16 17:05:49
xs75gr365qw	x9gxc9rjpup	蚶蜱	1	n	蟾蜍。			community contributor	2025-09-14 22:47:30	2025-05-16 17:05:49
xj86ycxme5k	x93f7y96uzz	正規	1	adj	合於正式規定或正常標準的。			community contributor	2025-09-14 22:46:33	2025-05-16 17:05:49
x8ukb65n8hz	xsg2bqq238e	筈*筈*	1	n	實心的菜梗。	空心的菜梗，說「管管」（guang33 guang33）。菜幫子，說「菜裨*」（cai55 bie55）。		community contributor	2025-09-12 17:10:40	2025-05-16 17:05:49
x5qvp5qz9rs	xtdpqubphdn	蕨蕨	1	n	實心的菜梗。	空心的菜梗，說「管管」（guang33 guang33）。菜幫子，說「菜裨*」（cai55 bie55）。		community contributor	2025-09-12 17:11:02	2025-05-16 17:05:49
xkrvv94838p	xpajak27rca	藁藁	1	n	菜梗。			community contributor	2025-09-12 16:33:49	2025-05-16 17:05:49
xfbkatj7ttm	xx4mbh8u4tr	託兒所	1	n	代替父母照顧小孩的地方。			community contributor	2025-09-12 16:33:06	2025-05-16 17:05:49
xd7wh9kctqm	xx4mbh8u4tr	託兒所	2	n	有時非正式地代指幼兒園。			community contributor	2025-09-12 16:33:06	2025-09-12 16:33:06
xr2n89jpvru	xzggwy5zg2s	育兒園	1	n	實施幼兒教育的機構。			community contributor	2025-09-12 16:32:44	2025-05-16 17:05:49
x6mszrce7nv	xw4mqm55d6z	幼兒園	1	n	實施幼兒教育的機構。			community contributor	2025-09-12 16:32:38	2025-05-16 17:05:49
xbyt3qqs427	x3h3edducav	戰坂	1	n	福州地名。	五代十國時期，閩國滅亡後，李仁達佔據福州。為求自保，他遊走於南唐、後晉、吳越等政權之間，向各方稱臣。其後，南唐發兵圍攻福州。李仁達與吳越援軍聯手，在福州城北的戰坂至溪裏村一帶，內外夾擊，最終大敗南唐軍隊。		community contributor	2025-10-06 00:32:04	2025-05-16 17:05:49
xw7wr2yutnv	xmxzbaypnks	上山下鄉	1		公元1950年代至1970年代的政治運動，運動中上千萬城市知識青年赴農村定居、勞動。			community contributor	2025-09-12 16:32:26	2025-05-16 17:05:49
xk88dhgy4xz	xgad4ar8gdn	三落鄉	1		是公元1980年代始大學生等青年群體參加的社會活動，由各級中國共青團組織，內容爲將科技、文化、衛生三者帶下鄉。普通話說「三下鄉」。			community contributor	2025-09-12 16:32:15	2025-05-16 17:05:48
xwnamgj83ak	xqb6m259cv6	道山路	1	n	福州路名。			community contributor	2025-09-03 02:13:42	2025-05-16 17:05:48
xr5zewuzhjk	xhykpgvy826	論文	1	n	就特定主題將学術研究成果以邏輯的方式書寫出來的文章。			community contributor	2025-09-12 16:31:11	2025-05-16 17:05:48
x4pvwdys62q	xk9gh7dvbec	討論	1	v	就某一問題交換意見。	口語亦單說「論」。		community contributor	2025-09-12 16:30:55	2025-05-16 17:05:48
xqkagmsmqf5	xrvph5zuej8	文章	1	n	用文字綴成語句，聯成篇段，以示人心中思想情意者。			community contributor	2025-09-12 16:29:57	2025-05-16 17:05:48
xfe48ppz5v8	xr893swx82t	落車	1		動賓短語，下車。		"[""請趁（從）後門～。""]"	community contributor	2025-09-10 17:27:11	2025-05-16 17:05:48
xf733ysu2pb	xwacsh6ugjy	廣播	1		利用電子通信技術傳送聲音、影片等給公眾的行爲。			community contributor	2025-09-10 17:26:38	2025-05-16 17:05:48
xfknh7unvfk	x8syu7qdz6b	佮陣	1		做夥。			community contributor	2025-09-10 17:25:45	2025-05-16 17:05:48
xb4pw9fraef	xyuez26jx7m	毛澤東	1	n	字潤之，生於湖南湘潭，逝於北京。政治家，軍事家。			community contributor	2025-09-10 17:25:21	2025-05-16 17:05:48
xhjcdggrpn5	xfdkn7zefcp	麇々	1	cl	堆，群。	「麇」（kyng53）的分音詞。	"[""蜀（一）～。"", ""我厝（家）總*款（這樣的）藥故（還）有蜀（一）～（大堆）。""]"	community contributor	2025-09-10 17:25:13	2025-05-16 17:05:48
x5v8uzdkpsb	xe5k2rqfp8n	風災	1	n	〈書〉因颱風、暴風、飓風過境而造成的災害。			community contributor	2025-09-10 17:24:33	2025-05-16 17:05:48
xk37b6b98y4	xbbz4ptauwn	睏蜀眠	1		睡一覺。			community contributor	2025-09-10 17:24:07	2025-05-16 17:05:48
xre62bf9v43	x4p9bgjsxxm	僥倖	1		僥倖，幸運。往往用於死裏逃生、虎口脫險時。		"[""伊（他）厝（家）頭先火燒厝（房子着火）去，～儂（人）無敆食（沒事）。""]"	community contributor	2025-09-10 17:24:02	2025-05-16 17:05:48
xavpe2xy8k5	xthnj6zh29e	天倖	1		僥倖，幸運。往往用於死裏逃生、虎口脫險時。			community contributor	2025-09-10 17:23:47	2025-05-16 17:05:48
x885cf9tqkz	xfm3jsp8233	山路	1	n	山中的道路。			community contributor	2025-09-10 17:23:35	2025-05-16 17:05:48
xpd5uxvc5dk	xn69hnbdzpq	頌睏其	1		睡衣。			community contributor	2025-09-06 22:58:50	2025-05-16 17:05:48
xjnwv6bhwr5	xnfjeek77mt	五月端	1	n	端午。			community contributor	2025-09-06 22:58:43	2025-05-16 17:05:48
xtuvvt6gvh7	xt84h6hzvd7	睏會着	1		睡得着。			community contributor	2025-09-10 17:23:20	2025-05-16 17:05:48
xg44sdq7xy4	xt84h6hzvd7	睏會着	2		催促睡覺的用語，意即此時去睡便能睡得着。			community contributor	2025-09-10 17:23:20	2025-09-10 17:23:20
xh38x7xygqe	x4fjh7k7jwa	老犬牯	1	n	老狗。			community contributor	2025-09-10 17:20:55	2025-05-16 17:05:48
xfp4xq9e8c4	x4fjh7k7jwa	老犬牯	2		詈詞，辱罵老年人，語氣重於「老貨囝」。			community contributor	2025-09-10 17:20:55	2025-09-10 17:20:55
xzpemjfemve	x435cywz9ak	老貨囝	1	n	老傢伙，謔稱老年人。			community contributor	2025-09-06 22:58:35	2025-05-16 17:05:48
xv8gr48dvuu	xnde9zh3cbg	好罷*好奶	1		爲人很好的父母。		"[""嚴復《與甥女何紉蘭書三十封·十七》：「伯玉只因己爲好爸好奶所生，其配偶又頗高尚，故於他人苦處全然不知如此。」（王栻, 主編. 嚴復集: 第三冊. 北京: 中華書局, 1986.）""]"	community contributor, 关彳山	2025-10-15 21:48:24	2025-05-16 17:05:48
x9w632rjhp6	xh72zky35x5	衣裳櫥	1	n	衣櫥，衣櫃。			community contributor	2025-09-06 22:38:54	2025-05-16 17:05:48
x2755hexsn6	x4eqckvns7x	保險櫃	1	n	盛放重要物品的容器。			community contributor	2025-09-06 22:38:48	2025-05-16 17:05:48
xaadf9un3dc	xe9j424zp43	題目	1	n	文章或詩篇之標名。		"[""者文章～號世乇？""]"	community contributor	2025-09-06 22:38:35	2025-05-16 17:05:48
xk9gehjkkaw	xe9j424zp43	題目	2	n	考試時要求應試者作答之問題。			community contributor	2025-09-06 22:38:35	2025-09-06 22:38:35
xn69gtp6kxe	xmvfaj73xxx	厚美	1	n	地名，在閩侯上街。	本字應爲「後尾」，地名雅化作「厚美」。		community contributor	2025-09-06 22:37:38	2025-05-16 17:05:48
xm4zfhfu6xa	xze6xx3yxac	美墩橋	1	n	地名，在福州倉山。	首字應爲「尾」，地名雅化作「美」。		community contributor	2025-09-06 22:37:27	2025-05-16 17:05:48
xfr3kjq698m	x632ytvhmwh	絞絞	1	n	扳手。			community contributor	2025-09-06 22:37:09	2025-05-16 17:05:48
xzthpb9fjgg	xt7vwq72ybj	底底	1	n	底部。			community contributor	2025-09-06 22:35:57	2025-05-16 17:05:48
xthfnp3m2ra	xztb26a7ghn	屜屜	1	n	抽屜。			community contributor	2025-09-06 22:35:34	2025-05-16 17:05:48
xfsjbb7tkna	xjzz94yhfpa	平直骹	1	n	老實人。			community contributor	2025-09-06 22:35:12	2025-05-16 17:05:48
xxqup93md9r	xur9qxn7exq	大學生	1	n	就讀於大學院校之學生。		"[""哇哈，～，野霸吓（厲害了）。——無者事，無者事（謬讚，謬讚）。"", ""哇哈，～吓！書讀野懸（書讀得很優秀）吓！""]"	community contributor|community contributor	2025-09-06 22:35:01	2025-05-16 17:05:48
xjxx5r2ub3m	xf44w5vhh4j	文嶺	1	n	鎮，在長樂。			community contributor	2025-09-06 22:30:27	2025-05-16 17:05:48
xrpbdnvbzja	xe8eqsbpah4	澤裏	1	n	村，在長樂潭頭西部。			community contributor	2025-09-06 22:30:21	2025-05-16 17:05:48
xju4e9nhdp3	xvuydfsp93h	捋𬈺	1		指男性自慰。			community contributor|community contributor	2025-09-06 22:30:12	2025-05-16 17:05:48
xcb6r2vjegu	xksampr4kes	新疆	1	n	中國最大的省級行政區，位於西北。		"[""伊明旦（明天）卜（要）去～。""]"	community contributor	2025-09-06 22:29:56	2025-05-16 17:05:48
xdvg3jgadxt	xx3h4vvm356	無調	1		沒本事。		"[""復（又）～褲骹（褲管）捋（擼）復懸（高）。（又沒本事又裝作很能幹。）""]"	community contributor	2025-09-06 22:29:32	2025-05-16 17:05:48
x8hmxkyge52	xa8c7j2bgw6	無板無調	1		離譜，太過分。	板，節奏。		community contributor	2025-09-06 22:29:06	2025-05-16 17:05:48
xps2barf8ps	xpjwsm5dcvg	犬牯	1	n	公狗。	也可以說「犬角」「犬雄」「犬公」。		community contributor	2025-09-06 22:28:58	2025-05-16 17:05:48
x9zexrunbjd	xfmhjfgk347	米粒雪	1	n	米粒狀的雪。			community contributor	2025-09-06 22:28:47	2025-05-16 17:05:47
x923v8w9r2p	xvuh8zmbxuy	染染嘈	1	adj	吵鬧，嘈雜。			community contributor	2025-09-06 22:28:40	2025-05-16 17:05:47
xgds93ty75d	xcc4k785em9	免費	1		免費，不用錢，不要錢。		"[""這架車～其。""]"	community contributor	2025-09-06 22:28:29	2025-05-16 17:05:47
xt8xb3hu72h	xgz7b69235t	無挃錢	1		免費，不用錢，不要錢。			community contributor	2025-09-06 22:28:21	2025-05-16 17:05:47
xutkq5vw3xz	x7ak8y7c8a2	伓使錢	1		免費，不用錢，不要錢。			community contributor	2025-09-06 22:28:16	2025-05-16 17:05:47
xfyw23xe3bw	xmcv9dcn2hv	好食	1	adj	好喫。		"[""野～。""]"	community contributor	2025-09-06 22:28:10	2025-05-16 17:05:47
xv2kjvkwrg9	xsa9dvr4qy7	做乞其	1		乞討的人。			community contributor	2025-09-06 22:27:17	2025-05-16 17:05:47
xjdky54555y	xz8yb67bd2z	日食	1	n	一種天文現象，只在月球運行至太陽與地球之間時發生。			community contributor	2025-09-06 22:27:04	2025-05-16 17:05:47
xwgzbv3un4e	x5n97bwjuzu	颱風	1	n	是赤道以北、國際換日線以西對熱帶氣旋的一個分級。	口語也說「風颱」（hung55 nai55）。		community contributor|community contributor	2025-09-14 14:15:34	2025-05-16 17:05:47
xtyz7kt2zjb	x5v8qgtayen	三七四六	1		有本事。			community contributor	2025-09-06 22:25:15	2025-05-16 17:05:47
xbcbaedjja4	x5v8qgtayen	三七四六	2		猶言一切，是非情由。		"[""故（還）插（管）伊（他）～。""]"	community contributor	2025-09-06 22:25:15	2025-09-06 22:25:15
xsmnw2dcumu	xtqrwn8dqkf	麵筋	1	n	食品。以小麥粉和水洗去澱粉，餘下蛋白質凝結而成。			community contributor	2025-09-06 22:23:54	2025-05-16 17:05:47
xn999cwg6e9	xhr53dh5vtf	面巾	1	n	洗臉毛巾。			community contributor	2025-09-06 22:23:47	2025-05-16 17:05:47
xb5dssznamj	xdfxqegmzj7	㪠㪠	1	n	器物上面有遮蔽作用的東西。			community contributor	2025-09-06 22:23:17	2025-05-16 17:05:47
xajujczf79q	x29u2b5tdrw	軟木	1	n	裸子植物的木材。		"[""～其（的）塞塞（塞子）。""]"	community contributor	2025-09-06 22:22:56	2025-05-16 17:05:47
xu6z8jyxafh	x8v2ef96cdu	痘痘	1	n	青春痘。		"[""發（長）～。""]"	community contributor	2025-09-06 22:22:43	2025-05-16 17:05:47
x42x7wvrrm3	xbd5q55u8tv	做字	1		簽合同。		"[""租厝（房）講（談）好了，下晝卜～。""]"	community contributor	2025-09-06 22:22:16	2025-05-16 17:05:47
xmf5hmvphue	xtvktwk59p9	領舞	1	n	跳舞時帶頭的人。			community contributor	2025-09-06 22:22:02	2025-05-16 17:05:47
xxg76hyykpe	xmh2s987hxd	雪峰山	1	n	山名，在閩侯。			community contributor	2025-09-06 22:21:56	2025-05-16 17:05:47
xgzegkbnhfs	xphbx3agypd	幅度	1	n	物體振動或搖擺所展開寬度。		"[""～野大。""]"	community contributor	2025-09-06 22:21:37	2025-05-16 17:05:47
xz8gy886y4d	xphbx3agypd	幅度	2	n	引而申之，指事物變動程度。			community contributor|community contributor	2025-09-06 22:21:37	2025-09-06 22:21:37
xvubvdah6cw	xttqnc3v2ut	搦螞蝴	1		動賓短語，捉蜻蜓。			community contributor	2025-09-06 22:20:05	2025-09-06 22:20:05
x7n6snewz7n	xttqnc3v2ut	搦螞蝴	10		◇形容跳舞時手舞足蹈，動作不好看，貶義。			community contributor	2025-09-06 22:20:05	2025-05-16 17:05:47
x97ayvejrcf	xb2pdq29k95	幹勁	1	n	做事的勁頭。		"[""～盡（挺）足。""]"	community contributor	2025-09-06 22:15:05	2025-05-16 17:05:47
