id	word__id	word__text	text	tone	cik_final	cik_initial	ling_final	ling_initial	cik_order	ling_order	cik_annotation	ling_annotation	li_annotate_cik_order	li_annotate_cik	li_annotate_ling_order	li_annotate_ling	comment	note	updated_time	created_time
x4s6msbzs3c	xc69ym5x4cx	㾇	㾇	8	春	蒙	公	美	687	680	目也								2025-05-16 17:04:08	2025-05-16 17:04:08
xe4mbesqr7b	x59mds6xxax	霂	霂	8	春	蒙	公	美	688	681	小雨								2025-05-16 17:04:08	2025-05-16 17:04:08
xrkvumbb8w7	xxudvh8xbkp	莯	莯	8	春	蒙	公	美	689	682	草名								2025-05-16 17:04:08	2025-05-16 17:04:08
x6cdcm7zhmq	xzsypnh6gd6	坶	坶	8	春	蒙	公	美	690	683	地名78		78	原作「⿰土毋」，乃「坶」之誤。石作「坶」。《說文》：「朝歌南七十里地，武王與紂戰于坶野。」					2025-05-16 17:04:08	2025-05-16 17:04:08
xcje36ktm8z	x7g6jze7aqq	蚞	蚞	8	春	蒙	公	美	691	684	蜓~								2025-05-16 17:04:08	2025-05-16 17:04:08
xbuzt9amb6c	xx9ytqb3t68	楘	楘	8	春	蒙	公	美	692	685	車歷𨌠，束文也79		79	原作「⿱敄氺𨍎」。「⿱敄氺」乃「楘」之誤。《集》：「楘，莫卜切，《說文》車歷錄，束文也。」「𨍎」應另立字頭。《集》：「𨍎，莫卜切。」《說文》：「車軸，束也。」據此分立為二字。					2025-05-16 17:04:08	2025-05-16 17:04:08
x6fuq6fmtnq			𨍎	8	春	蒙	公	美	693	686	車軸，束也								2025-05-16 17:04:08	2025-05-16 17:04:08
xq6vjheujv8			鶩	8	春	蒙	公	美	694	687		野鳥							2025-05-16 17:04:08	2025-05-16 17:04:08
x7hv9z6yx92			𦪽	5	銀	柳	恭	柳	24	24	船								2025-05-16 17:04:46	2025-05-16 17:04:46
xzh8gfeguvw	x9ngm4ep9mp	春	春	1	春	出	公	出	695	688	四時之首	四時之首							2025-05-16 17:04:08	2025-05-16 17:04:08
xyfcrvb3975	x9ngm4ep9mp	春	萅	1	春	出	公	出	696	689	四時之首								2025-05-16 17:04:08	2025-05-16 17:04:08
xdne9zub9ts	xm73bwrjdeu	椿	椿	1	春	出	公	出	697	690	木多壽	林木多壽							2025-05-16 17:04:08	2025-05-16 17:04:08
xm3ds86uhrb	xmzxjhn8w25	聰	聰	1	春	出	公	出	698	691	明	明也							2025-05-16 17:04:08	2025-05-16 17:04:08
x6as4ru4w78	xc22fungb9q	驄	驄	1	春	出	公	出	699	692	五花名馬	五花名馬							2025-05-16 17:04:08	2025-05-16 17:04:08
xstwutkxvd2	xc22fungb9q	驄	騘	1	春	出	公	出	700	693	五花名馬								2025-05-16 17:04:08	2025-05-16 17:04:08
xjvdpk2r7u6	x9xzyakr4z9	鶉	鶉	1	春	出	公	出	701	694	小鳥	鵪~，好鬦小鳥							2025-05-16 17:04:08	2025-05-16 17:04:08
xyr3bwq9zjv			𪂹	1	春	出	公	出	702	695	鳥名								2025-05-16 17:04:08	2025-05-16 17:04:08
xuhqahcvus2	xgee9qcrqb5	㷓	㷓	1	春	出	公	出	703	696	煴								2025-05-16 17:04:08	2025-05-16 17:04:08
xsd96kfqwxt	xmmh8gpb6jd	蔥	葱	1	春	出	公	出	704	697	葷菜								2025-05-16 17:04:08	2025-05-16 17:04:08
xugxkmvu6ns	xm2ab745dzw	鏦	鏦	1	春	出	公	出	705	698	戟								2025-05-16 17:04:08	2025-05-16 17:04:08
xubrq3f3w73			𨡮	1	春	出	公	出	706	699	濁酒								2025-05-16 17:04:08	2025-05-16 17:04:08
xya6dgrec8f			𩬼	1	春	出	公	出	707	700	髪								2025-05-16 17:04:08	2025-05-16 17:04:08
x9pzp2md2z9	xn4qay56rn5	䐋	䐋	1	春	出	公	出	708	701	赤色								2025-05-16 17:04:08	2025-05-16 17:04:08
x5utam8uqff	xtwen7kapfy	暰	暰	1	春	出	公	出	709	702	雷光								2025-05-16 17:04:08	2025-05-16 17:04:08
xanhkwwu8tm	xvqd423mzce	鰆	鰆	1	春	出	公	出	710	703	魚名								2025-05-16 17:04:08	2025-05-16 17:04:08
x2myc6ndygg	x92chgx437g	橁	橁	1	春	出	公	出	711	704	木名								2025-05-16 17:04:08	2025-05-16 17:04:08
x9m8g35svgq	xv69m5w8mpd	鶞	鶞	1	春	出	公	出	712	705	雁名								2025-05-16 17:04:08	2025-05-16 17:04:08
xptxe7awh9q	x6butbympns	杶	㮔	1	春	出	公	出	713	706	木似𣡩80		80	原注「木仙𣡩」。「仙」乃「似」之誤。石作「似」。《集》：「㮔，昌用切，木𣑁也。」音義皆未合。未詳。					2025-05-16 17:04:08	2025-05-16 17:04:08
xwaa6vpqmj9	x6butbympns	杶	杶	1	春	出	公	出	714	707	同上81		81	原注「同上」。「杶」不同「㮔」。《康》：云：「橁同杶。」據此「杶」應置于「橁」之下。					2025-05-16 17:04:08	2025-05-16 17:04:08
xw7jbsmemuj			傯	1	春	出	公	出	715	708		倥~不暇110			110	原注「倥總，不假」。「假」乃「暇」之誤。「總」乃「傯」之誤。參見注43。			2025-05-16 17:04:08	2025-05-16 17:04:08
xa3nxyxhmwb	x64gf7enyhq	蠢	蠢	2	春	出	公	出	716	709	愚~								2025-05-16 17:04:08	2025-05-16 17:04:08
xzmbjng9xyn			惷	2	春	出	公	出	717	710	亂也								2025-05-16 17:04:08	2025-05-16 17:04:08
x7a3vb6bm7f	xt4xqsuqgjd	睶	睶	2	春	出	公	出	718	711	瞌睡82	瞌睡82	82	原作「暙」。石作「睶」。《集》：「睶，尺尹切，大目。」無「瞌睡」義，此借其音表示方言詞。今口語仍有此說，義為思睡，相當普通話的「睏」。	82	原作「暙」。石作「睶」。《集》：「睶，尺尹切，大目。」無「瞌睡」義，此借其音表示方言詞。今口語仍有此說，義為思睡，相當普通話的「睏」。			2025-05-16 17:04:08	2025-05-16 17:04:08
xtv28th5g5v			𨙔	2	春	出	公	出	719	712	馬不行83	馬~不行83	83	原作「⿺辶⿰巠馬」，乃「𨙔」之誤。《集》：「𨙔，癡凶切，馬不行貌。」讀平聲，音有變化。	83	原作「⿺辶⿰巠馬」，乃「𨙔」之誤。《集》：「𨙔，癡凶切，馬不行貌。」讀平聲，音有變化。			2025-05-16 17:04:08	2025-05-16 17:04:08
xrb9j7mm5zk			𢾎	2	春	出	公	出	720	713	亂也								2025-05-16 17:04:08	2025-05-16 17:04:08
x2434a5jnvk	xjhathravgz	踳	踳	2	春	出	公	出	721	714	雜								2025-05-16 17:04:08	2025-05-16 17:04:08
xzzmvntpz42	xk349frkmjj	㿤	㿤	2	春	出	公	出	722	715	白也								2025-05-16 17:04:08	2025-05-16 17:04:08
xqywjunbunc	xtrksfur2rq	萶	萶	2	春	出	公	出	723	716	草名								2025-05-16 17:04:08	2025-05-16 17:04:08
xv2jamjwmnd	xn4z3qru33m	䮞	䮞	2	春	出	公	出	724	717	駮馬84		84	原注「駿馬」，乃「駮馬」之誤。《集》：「䮞，尺尹切，駮馬。」《康》：「馬雜文。」是其證。					2025-05-16 17:04:08	2025-05-16 17:04:08
x44btn5b2rc	xaus3wwmjph	賰	賰	2	春	出	公	出	725	718	富有								2025-05-16 17:04:08	2025-05-16 17:04:08
xx9zjkddhtf	xnqr9k4q67y	䦮	䦮	2	春	出	公	出	726	719	中門								2025-05-16 17:04:08	2025-05-16 17:04:08
xtasew5zkvy			𢧔	2	春	出	公	出	727	720	~動								2025-05-16 17:04:08	2025-05-16 17:04:08
x8t2xdktdfe			春	2	春	出	公	出	728	721		愚~111			111	原作「春」，乃「蠢」的通假字。《戚》作「蠢」。朱駿聲《說文通訓定聲》：「蠢假借爲蠢」。			2025-05-16 17:04:08	2025-05-16 17:04:08
xq36xkbyzre	x3y4axmvjkv	䐏	䐏	2	春	出	公	出	729	722	肥也	肥							2025-05-16 17:04:08	2025-05-16 17:04:08
xpdtbp55v2p	xsuu224fw39	出	出	4	春	出	公	出	730	723	入	入反							2025-05-16 17:04:08	2025-05-16 17:04:08
xay2a3rbuv4	x35q6mvpgje	炪	炪	4	春	出	公	出	731	724	火光	火光							2025-05-16 17:04:08	2025-05-16 17:04:08
x24yc8btfbp	xcxjssm6ys4	風	風	1	春	喜	公	風	732	725	雨對	雨對							2025-05-16 17:04:08	2025-05-16 17:04:08
xd2y9naf8rj	xdpjpdygk8b	楓	楓	1	春	喜	公	風	733	726	木名	木名							2025-05-16 17:04:08	2025-05-16 17:04:08
xbv4u4sv88a	xfdqjaw8ksq	瘋	瘋	1	春	喜	公	風	734	727	疾也	疾							2025-05-16 17:04:08	2025-05-16 17:04:08
xnuuhfd9jny	xbkzjsqprn2	豐	丰	1	春	喜	公	風	735	728	姿色	姿色							2025-05-16 17:04:08	2025-05-16 17:04:08
xe86yk56ze5	x66tej58vmx	峰	峯	1	春	喜	公	風	736	729	山尖	山高尖禿之謂也							2025-05-16 17:04:08	2025-05-16 17:04:08
xpzjcnr2yre	x66tej58vmx	峰	峰	1	春	喜	公	風	737	730	山尖	山高尖禿之謂也							2025-05-16 17:04:08	2025-05-16 17:04:08
xu7xa58ra6e	xayd5ed7aus	鋒	鏠	1	春	喜	公	風	738	731	鋩利	鋩利							2025-05-16 17:04:08	2025-05-16 17:04:08
xfma3hbxvv7	xayd5ed7aus	鋒	鋒	1	春	喜	公	風	739	732	鋩利								2025-05-16 17:04:08	2025-05-16 17:04:08
xm4k65krxaj	xy8pje7jx6p	烽	烽	1	春	喜	公	風	740	733	夜火85	夜火85	85	原注「成火」。「成」乃「夜」之誤。《集》：「㷭烽，敷容切，夜曰烽。畫曰燧。」	85	原注「成火」。「成」乃「夜」之誤。《集》：「㷭烽，敷容切，夜曰烽。畫曰燧。」			2025-05-16 17:04:08	2025-05-16 17:04:08
xtwef4bequ3	xy8pje7jx6p	烽	㷭	1	春	喜	公	風	741	734	夜火85		85	原注「成火」。「成」乃「夜」之誤。《集》：「㷭烽，敷容切，夜曰烽。畫曰燧。」					2025-05-16 17:04:08	2025-05-16 17:04:08
x57nt32eth3	xkzfw82b8d6	吩	吩	1	春	喜	公	風	742	735	咐	咐							2025-05-16 17:04:08	2025-05-16 17:04:08
xyayyx23u2v	xx2ncppd2p2	分	分	1	春	喜	公	風	743	736	厘	十厘							2025-05-16 17:04:08	2025-05-16 17:04:08
xcq9rec3ecd	xu92vjqgkwr	芬	芬	1	春	喜	公	風	744	737	香	芳香							2025-05-16 17:04:08	2025-05-16 17:04:08
xmtewshnag9	xsksj9qqwj4	紛	紛	1	春	喜	公	風	745	738	紜	亂							2025-05-16 17:04:08	2025-05-16 17:04:08
xhhd7k4y4de	xskwjgd5bt4	氛	氛	1	春	喜	公	風	746	739	妖	氳，妖氣也							2025-05-16 17:04:08	2025-05-16 17:04:08
x6qq8e55f23	xmq8t3zubdn	封	封	1	春	喜	公	風	747	740	~鎖86	鎖，又封贈	86	原注「武鎖」。「武」乃「封」之誤。石作「封」，《林》同，據改。					2025-05-16 17:04:08	2025-05-16 17:04:08
xbsv7fxef5q	x9uvtme9ppn	葑	葑	1	春	喜	公	風	748	741	蔓菁	菲，蔓菁菜							2025-05-16 17:04:08	2025-05-16 17:04:08
x6vs7anuuxy	x2rzet2hs4n	葷	葷	1	春	喜	公	風	749	742	素反	素反							2025-05-16 17:04:08	2025-05-16 17:04:08
xxbvsu5rgxb	xbkzjsqprn2	豐	豊	1	春	喜	公	風	750	743	盛也	厚，又~熟							2025-05-16 17:04:08	2025-05-16 17:04:08
xrcec7rvagm	xbkzjsqprn2	豐	豐	1	春	非			751		盛也								2025-05-16 17:04:08	2025-05-16 17:04:08
x7phng3wayu	xfbdqrh47uw	酆	酆	1	春	喜	公	風	752	744	邑名	邑名							2025-05-16 17:04:08	2025-05-16 17:04:08
xqgaujdehsh			翁	1	春	喜	公	風	753	745	飛也								2025-05-16 17:04:08	2025-05-16 17:04:08
x76nj78m9my	xsv49wts8xp	昐	昐	1	春	喜	公	風	754	746	日光								2025-05-16 17:04:08	2025-05-16 17:04:08
xhavwxv6hak	xx9qprqjs5u	棼	棼	1	春	喜	公	風	755	747	亂								2025-05-16 17:04:08	2025-05-16 17:04:08
xr48nn2yr2f			肦	1	春	喜	公	風	756	748	大首87		87	原注「大有」。「有」乃「首」之誤。《集》：「朌，符分切，大首貌。」					2025-05-16 17:04:08	2025-05-16 17:04:08
xnvd9evakg9	x8dbvy5dasw	猦	猦	1	春	喜	公	風	757	749	獸名								2025-05-16 17:04:08	2025-05-16 17:04:08
xunv6mndpd2	xjgaxv6t4kx	蘴	蘴	1	春	喜	公	風	758	750	~完88		88	《康》無此字。疑乃「蘴」之俗字。《集》：「蘴，敷容切，菜名。」釋義所據未詳。					2025-05-16 17:04:08	2025-05-16 17:04:08
xdk8z37xfhg	x3vp5j2hd76	犎	犎	1	春	喜	公	風	759	751	牛名								2025-05-16 17:04:08	2025-05-16 17:04:08
x4jyjdc7fbr	xdpjpdygk8b	楓	栙	1	春	喜	公	風	760	752	木名								2025-05-16 17:04:08	2025-05-16 17:04:08
xf3crmq36g2	xeh5k92qsk3	麷	麷	1	春	喜	公	風	761	753	麥名								2025-05-16 17:04:08	2025-05-16 17:04:08
x9kzmuwmhgk	x75hswkfad9	灃	灃	1	春	喜	公	風	762	754	水名								2025-05-16 17:04:08	2025-05-16 17:04:08
xyqgyc9xswt	xtck6ha25sr	帉	帉	1	春	喜	公	風	763	755	巾也								2025-05-16 17:04:08	2025-05-16 17:04:08
xvy8uu7e9fz			𣬩	1	春	喜	公	風	764	756	毛落								2025-05-16 17:04:08	2025-05-16 17:04:08
xfrv3s4npch			𩃼	1	春	喜	公	風	765	757	霧也								2025-05-16 17:04:08	2025-05-16 17:04:08
xg57747gxyk	xd2nty2mhpz	靊	靊	1	春	喜	公	風	766	758	~霳，雷師89		89	原注「露，雷師。」「露」乃「霳」之誤。《集》：「靊，敷馮切，靊霳，雷師。」					2025-05-16 17:04:08	2025-05-16 17:04:08
x45xry332hq	xb9328v3hj8	粉	粉	2	春	喜	公	風	767	759	白色	脂對白色							2025-05-16 17:04:08	2025-05-16 17:04:08
xwk9eya264n	x7dsgn7psf6	憤	憤	2	春	喜	公	風	768	760	發	發怒							2025-05-16 17:04:09	2025-05-16 17:04:09
xr3pyrzxpwd	x2ycsr4zdet	忿	忿	2	春	喜	公	風	769	761	怒甚	怒甚							2025-05-16 17:04:09	2025-05-16 17:04:09
xj9nzcrs6cq	x5hzqd94yzf	坋	坌	2	春	喜	公	風	770	762	土	土~							2025-05-16 17:04:09	2025-05-16 17:04:09
xngxbsrhju4	x5hzqd94yzf	坋	坋	2	春	喜	公	風	771	763	土								2025-05-16 17:04:09	2025-05-16 17:04:09
xur64g68hz7	xpcem38ppnq	哄	哄	2	春	喜	公	風	772	764	騙	騙也							2025-05-16 17:04:09	2025-05-16 17:04:09
x5u7qmhj56z			閧	2	春	喜	公	風	773	765	閗								2025-05-16 17:04:09	2025-05-16 17:04:09
xx2pmzbfyzw	xmap2bmdpyx	嗊	嗊	2	春	喜	公	風	774	766	歌也								2025-05-16 17:04:09	2025-05-16 17:04:09
xtxkx4hv2s7			𩒓	2	春	喜	公	風	775	767	額~90		90	原注疑誤。《集》：「𩒓，虎孔切，𩕱𩒓，頭昏。」錄以備考。					2025-05-16 17:04:09	2025-05-16 17:04:09
xmawgvjg8jw			𩢙	2	春	喜	公	風	776	768	走馬								2025-05-16 17:04:09	2025-05-16 17:04:09
xx5wgavx5a5	x6gwqfh2u6c	鱝	鱝	2	春	喜	公	風	777	769	魚名								2025-05-16 17:04:09	2025-05-16 17:04:09
xq4czvj68vw	x44fmnzs843	㱵	㱵	2	春	喜	公	風	778	770	殨91		91	原註「殯」，乃「殨」之誤。《玉篇》：「㱵，殨也。」					2025-05-16 17:04:09	2025-05-16 17:04:09
xszxspjm9rv	xhjh3undyet	捧	捧	2	春	喜	公	風	779	771		抙也							2025-05-16 17:04:09	2025-05-16 17:04:09
x6rvmy7ejkc	x6su8p493w2	訓	訓	3	春	喜	公	風	780	772	誨	誨							2025-05-16 17:04:09	2025-05-16 17:04:09
xarfmpve9rq			𡏰	3	春	喜	公	風	781	773	掃除								2025-05-16 17:04:09	2025-05-16 17:04:09
xjyjkc89w6v			𢹔	3	春	喜	公	風	782	774	掃除								2025-05-16 17:04:09	2025-05-16 17:04:09
x3c5d734qz4	xp393uvqzyv	瀵	瀵	3	春	喜	公	風	783	775	神								2025-05-16 17:04:09	2025-05-16 17:04:09
xwq9h5gzbqr	xqtmfts3w7j	煈	煈	3	春	喜	公	風	784	776	焚								2025-05-16 17:04:09	2025-05-16 17:04:09
xtqepraq4gr			𢅯	3	春	喜	公	風	785	777	裂								2025-05-16 17:04:09	2025-05-16 17:04:09
xr6dwtbufv7	xkd65fae85w	俸	俸	3	春	喜	公	風	786	778	祿也	仕祿							2025-05-16 17:04:09	2025-05-16 17:04:09
xt6dem5gt2a	xnjsd2zqxsw	奮	奮	3	春	喜	公	風	787	779	飛揚	飛揚							2025-05-16 17:04:09	2025-05-16 17:04:09
x2j47zw4t7z	xcxc6msf5gc	諷	諷	3	春	喜	公	風	788	780	刺譏	詠誦也，微刺也							2025-05-16 17:04:09	2025-05-16 17:04:09
xbhpkshqqse	xqt7u9a7wm7	賵	賵	3	春	喜	公	風	789	781	贈死人物	贈死者物							2025-05-16 17:04:09	2025-05-16 17:04:09
xs99j3d45f7	xqt7u9a7wm7	賵	𠙒	3	春	喜	公	風	790	782	贈死人物	贈死者物							2025-05-16 17:04:09	2025-05-16 17:04:09
xhzps36vc5f	xqqhbscs6ef	糞	糞	3	春	喜	公	風	791	783	穢物	棄除穢物							2025-05-16 17:04:09	2025-05-16 17:04:09
xahwg8hbfgc	xsgtj9n3xns	僨	僨	3	春	喜	公	風	792	784	仆								2025-05-16 17:04:09	2025-05-16 17:04:09
xd33g39u3p7			𪇑	3	春	喜	公	風	793	785	妖鳥								2025-05-16 17:04:09	2025-05-16 17:04:09
xvcskujcpx2	x7rgrmrs5fs	福	福	4	春	喜	公	風	794	786	祿	祿							2025-05-16 17:04:09	2025-05-16 17:04:09
xywtjsqe4k9	x2f2gb4xemj	笰	笰	4	春	喜	公	風	795	787	輿92		92	原作「笰」。《廣》：「笰，分勿切，與後笰也。」《爾雅》邢疏：「笰，車後戶名。」錄以備考。					2025-05-16 17:04:09	2025-05-16 17:04:09
xrvb75n72jp			𦐓	4	春	喜	公	風	796	788	樂舞所執								2025-05-16 17:04:09	2025-05-16 17:04:09
xf4rpuemv2p			茇	4	春	喜	公	風	797	789	草名								2025-05-16 17:04:09	2025-05-16 17:04:09
xjdsmtanmbh	xnnk3wy4tcy	帗	帗	4	春	喜	公	風	798	790	舞師教								2025-05-16 17:04:09	2025-05-16 17:04:09
xrczgvy3dmk	xfazamccmvw	紱	黻	4	春	喜	公	風	799	791	黼								2025-05-16 17:04:09	2025-05-16 17:04:09
xqhg9d8ub58	xfazamccmvw	紱	紱	4	春	喜	公	風	800	792	黼								2025-05-16 17:04:09	2025-05-16 17:04:09
xpputj2tfs4	x5c37t9v73g	冹	冹	4	春	喜	公	風	801	793	寒水93		93	原作「沷」，乃「冹」之誤。《集》：「冹，分勿切，寒也。」					2025-05-16 17:04:09	2025-05-16 17:04:09
xu7y967e7f6	xppekme5dg6	幅	幅	4	春	喜	公	風	802	794	邊~	布帛闊窄							2025-05-16 17:04:09	2025-05-16 17:04:09
xeuj8xn2wje	xsn9crz88ze	輻	輻	4	春	喜	公	風	803	795	輳	輳輪							2025-05-16 17:04:09	2025-05-16 17:04:09
xj5e6tac2gs	xb63bn4gcz2	蝠	蝠	4	春	喜	公	風	804	796	蝙	蝙~							2025-05-16 17:04:09	2025-05-16 17:04:09
x7zj4t5zvva	x7t6y4ferdh	覆	覆	4	春	喜	公	風	805	797	傾	傾敗							2025-05-16 17:04:09	2025-05-16 17:04:09
xuasrbneh2q	xayhfennukj	馥	馥	4	春	喜	公	風	806	798	香氣	~~，香氣盛也							2025-05-16 17:04:09	2025-05-16 17:04:09
x3a9u3fr99t	xe25d5qe6en	弗	弗	4	春	喜	公	風	807	799	不	不也							2025-05-16 17:04:09	2025-05-16 17:04:09
xr7j9qxwkah	x4cju3p9fh6	艴	艴	4	春	喜	公	風	808	800	怒	怒顏112			112	原注「怒顧」。「顧」乃「顏」之誤。《集》：「艴，敷勿切，色怒也。」義通。			2025-05-16 17:04:09	2025-05-16 17:04:09
x79haxcsxd3	x5hrkrfcg46	彿	彿	4	春	喜	公	風	809	801	彷~，不真	彷~，不真							2025-05-16 17:04:09	2025-05-16 17:04:09
xd65vtwwvwq	x5hrkrfcg46	彿	怫	4	春	喜	公	風	810	802	同上	同上							2025-05-16 17:04:09	2025-05-16 17:04:09
xrnvktrzrnm	x5hrkrfcg46	彿	𢘍	4	春	喜	公	風	811	803	同上								2025-05-16 17:04:09	2025-05-16 17:04:09
xv97mtfecpb	x5hrkrfcg46	彿	髴	4	春	喜	公	風	812	804	同上	同上							2025-05-16 17:04:09	2025-05-16 17:04:09
x386q3sau6m	xpc3pt4ke9d	韍	韍	4	春	喜	公	風	813	805	蔽膝	黼~							2025-05-16 17:04:09	2025-05-16 17:04:09
xkq4tbebmby	x4qwycdu3gn	祓	祓	4	春	喜	公	風	814	806	除								2025-05-16 17:04:09	2025-05-16 17:04:09
xeusj4cfdg6	xwtumq725z9	刜	刜	4	春	喜	公	風	815	807	斷								2025-05-16 17:04:09	2025-05-16 17:04:09
x6r7cfmwnd7	xpjmp4npru5	茀	茀	4	春	喜	公	風	816	808	草多								2025-05-16 17:04:09	2025-05-16 17:04:09
xkpgv7zrdzj	xtzqzbg7z2b	芾	芾	4	春	喜	公	風	817	809	冕服								2025-05-16 17:04:09	2025-05-16 17:04:09
xnf34wyjcwc	xqz8wnn4q6x	蝮	蝮	4	春	喜	公	風	818	810	䖝蝮94		94	原注「䖝腹」。「腹」乃「蝮」之誤。《爾雅》郭注：「一種蛇，名蝮虺。」虺俗作䖝。					2025-05-16 17:04:09	2025-05-16 17:04:09
x25vn3p63jj			𩮘	4	春	喜	公	風	819	811	假髻								2025-05-16 17:04:09	2025-05-16 17:04:09
xkhfgnv35dh	xje4bhvygfc	䀟	䀟	4	春	喜	公	風	820	812	視								2025-05-16 17:04:09	2025-05-16 17:04:09
x34ax6v57fd			𩋨	4	春	喜	公	風	821	813	革帶								2025-05-16 17:04:09	2025-05-16 17:04:09
xk7zr588q32	xhstmyxvh4m	䞞	䞞	4	春	喜	公	風	822	814	走								2025-05-16 17:04:09	2025-05-16 17:04:09
xzqvk3k3g3w	xxcj2eyhn9c	複	復	4	春	喜	公	風	823	815		反~							2025-05-16 17:04:09	2025-05-16 17:04:09
xvgsp36f2cu	x9nkwjm866v	拂	拂	4	春	喜	公	風	824	816		拭							2025-05-16 17:04:09	2025-05-16 17:04:09
x6du3ntg9zh	xhadttnqa49	雲	雲	5	春	喜	公	風	825	817	霓	山川之氣							2025-05-16 17:04:09	2025-05-16 17:04:09
x86qfb26wna	xd8t4qqm5jf	紅	紅	5	春	喜	公	風	826	818	赤色	赤色							2025-05-16 17:04:09	2025-05-16 17:04:09
xgwv3xrzegy			灴	5	春	喜	公	風	827	819	火盛	火盛							2025-05-16 17:04:09	2025-05-16 17:04:09
x8x766tqj2n	xb6883a8x7p	鴻	鴻	5	春	喜	公	風	828	820	大雁	大雁							2025-05-16 17:04:09	2025-05-16 17:04:09
xnsnqpdd22p	x3bgk4d2pwv	虹	虹	5	春	喜	公	風	829	821	蜺	蜺也113			113	原作「⿰氵雁」，乃「虹」之誤。《戚》作「虹」。「虹蜺」成詞，「⿰氵雁蜺」無解。據《戚》改。			2025-05-16 17:04:09	2025-05-16 17:04:09
x37wf5844pa	x7b3ntckptn	焚	焚	5	春	喜	公	風	830	822	燒	燒							2025-05-16 17:04:09	2025-05-16 17:04:09
xeejkxnymrv	x7b3ntckptn	焚	燌	5	春	喜	公	風	831	823	燒	燒							2025-05-16 17:04:09	2025-05-16 17:04:09
xmfn36r344u	x7b3ntckptn	焚	炃	5	春	喜	公	風	832	824	燒								2025-05-16 17:04:09	2025-05-16 17:04:09
xhxxck2eyd3	x4ntnwkks9s	墳	墳	5	春	喜	公	風	833	825	墓								2025-05-16 17:04:09	2025-05-16 17:04:09
x9j2gahpjuq	xusvx3rpxet	洪	洪	5	春	喜	公	風	834	826	大	大							2025-05-16 17:04:09	2025-05-16 17:04:09
xhw8vps8n4n			𢊱	5	春	喜	公	風	835	827	崩								2025-05-16 17:04:09	2025-05-16 17:04:09
xsgfnxca3vx	x3vczuygwxs	逢	逢	5	春	喜	公	風	836	828	遇	相~，遇也							2025-05-16 17:04:09	2025-05-16 17:04:09
x5sp2rcrvhz	xdj4x5urzh6	馮	馮	5	春	喜	公	風	837	829	姓	人姓也							2025-05-16 17:04:09	2025-05-16 17:04:09
xhe7q3ne6td	xzjhu7s2wdb	魂	䰟	5	春	喜	公	風	838	830	~魄	魄							2025-05-16 17:04:09	2025-05-16 17:04:09
xfvn9w62ba9	xzjhu7s2wdb	魂	魂	5	春	喜	公	風	839	831	~魄								2025-05-16 17:04:09	2025-05-16 17:04:09
xujevdugv4z	xztq6ment6v	渾	渾	5	春	喜	公	風	840	832	濁	濁							2025-05-16 17:04:09	2025-05-16 17:04:09
xq6jw58asmp			洚	5	春	喜	公	風	841	833	水不遵道	水不遵道							2025-05-16 17:04:09	2025-05-16 17:04:09
xk9ej39p6z3	xvw3evm6ymv	渢	渢	5	春	喜	公	風	842	834	水聲								2025-05-16 17:04:09	2025-05-16 17:04:09
x7g5fevwwbn			𧡡	5	春	喜	公	風	843	835	視								2025-05-16 17:04:09	2025-05-16 17:04:09
xabkfxg5y26	xw5fupcnxsr	瘒	瘒	5	春	喜	公	風	844	836	痴								2025-05-16 17:04:09	2025-05-16 17:04:09
xwj459drk8d	x76t9q49gm3	㿎	㿎	5	春	喜	公	風	845	837	㾙95		95	原注「㽷」，乃「㾙」之誤。《廣》：「㿎，扶問切，㿎㾙，瘡悶也。」					2025-05-16 17:04:09	2025-05-16 17:04:09
x4tjpddxv53	xufszetsv9t	䮝	䮝	5	春	喜	公	風	846	838	野馬								2025-05-16 17:04:09	2025-05-16 17:04:09
xwz946gnq7m			𢴢	5	春	喜	公	風	847	839	拭								2025-05-16 17:04:09	2025-05-16 17:04:09
xc6byrvrpy2	xezj4hc7a4a	䫹	䫹	5	春	喜	公	風	848	840	風聲								2025-05-16 17:04:09	2025-05-16 17:04:09
xb7rpwd2jaw	xjdweehq9jb	羵	羵	5	春	喜	公	風	849	841	怪羊								2025-05-16 17:04:09	2025-05-16 17:04:09
x9q3xb2n7gt	xs8pzncegkq	渱	渱	5	春	喜	公	風	850	842	水湧								2025-05-16 17:04:09	2025-05-16 17:04:09
xbghbrv7aw4			饙	5	春	喜	公	風	851	843	音分，半蒸飯也96		96	原注「音分」。釋義缺。《玉篇》：「饙，甫云切，半蒸飯也。」據補。					2025-05-16 17:04:09	2025-05-16 17:04:09
xvvdrcsayx5			餴	5	春	喜	公	風	852	844	音分，半蒸飯也96		96	原注「音分」。釋義缺。《玉篇》：「饙，甫云切，半蒸飯也。」據補。					2025-05-16 17:04:09	2025-05-16 17:04:09
x2ykudeq9tg	x5eggz3aq3p	霟	霟	5	春	喜	公	風	853	845	浪急								2025-05-16 17:04:09	2025-05-16 17:04:09
x9jpbkeafk4	x5vm327ffq9	訌	訌	5	春	喜	公	風	854	846	亂								2025-05-16 17:04:09	2025-05-16 17:04:09
xk6gdqysrf9	xm9qfembnh2	轒	轒	5	春	喜	公	風	855	847	戰車								2025-05-16 17:04:09	2025-05-16 17:04:09
