id	text	expl_content	sandhi_pron	literal_pron	local_pron	locale	reference	status	word__id	word__text	note	updated_time	created_time
x74rbdk48hp	老虎添翼	①如虎添翼。意即好像老虎長上了翅膀，比喻強有力的人得到幫助變得更加強有力②二十世紀前半葉福州某些地方（如倉山義序）龍舟尾部所畫圖案，以圖吉祥	lau53 u33 tieng55 sik5	lau242 hu33 tieng55 sik5		mnhu		3rvd	xcdpnvt532u	老虎添翼		2025-05-16 17:05:53	2020-08-26 00:00:00
xwb8e8zwqbb	武松打虎	①《水滸傳》故事。武松途經景陽岡，奮平生之力將虎打死，爲當地百姓除去一大害②二十世紀前半葉福州某些龍舟尾部所畫圖案，以圖壓制船尾畫「老虎添翼」的龍舟	u21 lyng53 da24 hu33	u33 syng53 da33 hu33		mnhu		3rvd	xdndxcbx68r	武松打虎		2025-05-16 17:05:53	2020-08-26 00:00:00
xt2gse46d8x	虎頭	①老虎的頭部②虎形龍舟頭③代指舟頭爲虎頭的龍舟，寓意「盤龍臥虎」，故名	hu21 tau53	hu33 tau53		mnhu		3rvd	xymvbcjee3c	虎頭		2025-05-16 17:05:53	2020-08-21 00:00:00
xttzaytwf58	獅頭	①獅子的頭部②獅子形龍舟頭③代指舟頭爲獅子頭的龍舟	sai55 tau53	sai55 tau53		mnhu		3rvd	xbegzf34yjc	獅頭		2025-05-16 17:05:53	2020-08-21 00:00:00
xugqg9kd734	犀牛頭	①犀牛的頭部②犀牛形龍舟頭③代指舟頭爲犀牛頭的龍舟	se55 ngu55 tau53	se55 ngu53 tau53		mnhu		3rvd	xcxa4y3q3nv	犀牛頭		2025-05-16 17:05:53	2020-08-21 00:00:00
xs59xhn9jeu	雞頭	①雞的頭部②雞形龍舟頭③代指舟頭爲雞頭的龍舟	gie55 tau53	gie55 tau53		mnhu		3rvd	xy3qfpsywr3	雞頭		2025-05-16 17:05:53	2020-08-21 00:00:00
x495ub4zr7p	義序	地名，在福州倉山區南臺島	ngie53 leoy242	ngie242 seoy242				3rvd	x39za2tcqbh	義序		2025-05-16 17:05:53	2020-10-03 00:00:00
xu6syh9vfmk	後骹	後蹄	au55 ka55	au242 ka55		fzho		3rvd	xuzzktf7syh	後骹		2025-05-16 17:05:53	2020-10-03 00:00:00
xnc8udtawdr	牀敆	上下舖	coung33 gak5	coung53 gak5		fzho		3rvd	xucnkpjpntm	牀敆		2025-05-16 17:05:53	2020-10-03 00:00:00
x363y2tcbnr	支離	過份，太離譜：鄭麗生《福州風土詩·問謎》\：「燈猜求誨費心思，黃絹外孫絕妙詞；最是諧音難會意，方言別字太～」（郑丽生. 问谜[M]//福州风土诗. 福州: 福建人民出版社， 2012: 21.）	zie55 lie53	zie55 lie53		fzho	方炳桂. 前言[M]//郑丽生. 福州风土诗. 福州: 福建人民出版社, 2012: ⅶ.	3rvd	xfjva6qu94a	支離		2025-05-16 17:05:53	2020-10-04 00:00:00
xn7737zttau	供歲飯	榕俗，除夕早晨炊米飯，裝入專用飯甑，供在堂前	gyng21 hui53 wuong242	geoyng213 hui213 buong242			郑丽生. 《供岁饭》原注[M]//福州风土诗. 福州: 福建人民出版社, 2012: 3. “岁朝炊米贮甑中，奉于堂前谓之供岁饭，俗作晦飰。晦，即岁之声转；飰方言读若卞，实则饭。飰，古本一字一音也。”	3rvd	x5x6hbeavhh	供歲飯		2025-05-16 17:05:53	2020-10-04 00:00:00
x67wysxybgd	更*褒*	「Game Boy」的音譯。日本任天堂公司在1989年發售的第一代便攜式掌上遊戲機‖榕典取同音字	geing55 bo55	geing55 bo55		fzho		3rvd	xzy9yrt5uva	更*褒*		2025-05-16 17:05:53	2018-03-03 00:00:00
xz95bf2usvb	食麵	①喫麵條②遊戲名，翻花繩	sieh21 mieng242	sieh5 mieng242				3rvd	xbuzrexekjw	食麵		2025-05-16 17:05:53	2018-03-03 00:00:00
xy3w392gzz4	柄	閩東語地名用字	bang213	bang213				3rvd	xn8fwsw7hpb	柄		2025-05-16 17:05:53	2020-10-04 00:00:00
xz2byxspssr	狻猊	中國古代文獻中的獸類，初指獅子，又傳爲龍生九子之一。其形象常見於佛教法座、銅鏡、香爐、脊獸	soung55 nge53	soung55 nge53				3rvd	xgmwke6vdsp	狻猊		2025-05-16 17:05:53	2020-10-04 00:00:00
x4jxgq5jjra	白片	黃片，色情影片	bah21 wieng213	bah5 pieng213				3rvd	x96tv3m3cuz	白片		2025-05-16 17:05:53	2020-10-04 00:00:00
x3u3m7me9wv	簷馬	懸掛於大殿、佛塔等建築物檐角下方，無須敲擊，有風自鳴	sieng33 ma33	sieng53 ma33				3rvd	xkmyhj7zae3	簷馬		2025-05-16 17:05:53	2020-10-04 00:00:00
xr8p38jvpq5	上海新村	新村名，在福州臺江區	suong53 ngai33 sing55 njoung55	suong242 hai33 sing55 coung55		fzho		3rvd	xjkp7gpgtcu	上海新村		2025-05-16 17:05:53	2020-10-04 00:00:00
xss76a67q7a	無諸	一作亡諸，第七世閩越王，後世奉爲「開閩始祖」	u55 zy55	u53 zy55			Wikipedia biĕng-ciā. Ù-cṳ̆[G/OL]. Mìng-dĕ̤ng-ngṳ̄ Wikipedia, 2014-12-01[2020-10-04]. https://cdo.wikipedia.org/w/index.php?title=Ù-cṳ̆&oldid=38573.	3rvd	x565nrvetsg	無諸		2025-05-16 17:05:53	2020-10-04 00:00:00
x44bv8zyz5e	無諸城	福州的代稱，以閩越王無諸建都冶城得名。常以此詞代福州一名入詠	u21 zy55 liang53	u53 zy55 siang53			福州也称“无诸城”[M]//李乡浏, 李达. 福州地名. 福州: 福建人民出版社, 2001: 3.	3rvd	xtxvrpphcyj	無諸城		2025-05-16 17:05:54	2020-10-04 00:00:00
xqgdxvfumz6	祖廟	①指一位神明最主要的分靈源頭②地名，在福州茶亭，因有閩越王祖廟得名	zu55 miu242	zu33 miu242			福州也称“无诸城”[M]//李乡浏, 李达. 福州地名. 福州: 福建人民出版社, 2001: 3.	3rvd	xkadagak7an	祖廟		2025-05-16 17:05:54	2020-10-04 00:00:00
xm5usjcj7rm	閩山	①烏石山的敕賜名，得於唐天寶八年②烏石山支脈，在光祿坊。唐代敕賜「閩山」一名後，人以此名呼其餘脈	ming55 sang55	ming53 sang55			卷之一[M]//郭柏蒼. 烏石山誌. “唐天寶八載，敕改烏石山爲閩山，人遂呼山支爲閩山，而烏石山之名仍舊。（⋯⋯）山之支也，在今侯官縣右三坊之光祿坊。”	3rvd	x866zteyvhv	閩山		2025-05-16 17:05:54	2020-10-04 00:00:00
x7zcuar6up8	越王山	福州屏山的別名。因越王故都建在山麓，故名	uok21 uong55 nang55	uok5 uong53 sang55			“三山”和宋《三山志》[M]//李乡浏, 李达. 福州地名. 福州: 福建人民出版社, 2001: 4.	3rvd	xeyefetkf77	越王山		2025-05-16 17:05:54	2020-10-04 00:00:00
x7s5rntfanq	九仙山	福州于山的別名。傳說有何氏九兄弟在此煉丹，故又叫九仙山	giu21 lieng55 sang55	giu33 sieng55 sang55			“三山”和宋《三山志》[M]//李乡浏, 李达. 福州地名. 福州: 福建人民出版社, 2001: 4.	3rvd	xb7jfurj65c	九仙山		2025-05-16 17:05:54	2020-10-04 00:00:00
xrf8sbd9ft4	美男子	相貌英俊的少年	mi24 nang33 zy33	mi33 nang53 zy33				3rvd	xv9dbpvf83x	美男子		2025-05-16 17:05:54	2020-10-04 00:00:00
x3c6kah5fec	上椅踏桌	蹬鼻子上臉	suong53 ie33 dak21 dooh24	suong242 ie33 dak5 dooh24				3rvd	xjyhkjfqpxy	上椅踏桌		2025-05-16 17:05:54	2018-03-03 00:00:00
xt5uyj5jrd8	叫鳥刣無肉	拼命叫的鳥，殺後卻無甚肉。雷聲大雨點小	giu53 jeu33 tai21 mo33 nyk5	giu213 zeu33 tai53 mo53 nyk5				3rvd	xya2672kmrs	叫鳥刣無肉		2025-05-16 17:05:54	2018-03-03 00:00:00
xeb2mev5fbh	伓使細膩	不用客氣：謝謝。——～	ing21 nai21 se53 nei242	eing242 sai33 sa213 nei242				3rvd	xdherw7jnsf	伓使細膩		2025-05-16 17:05:54	2020-10-04 00:00:00
x2c4uzxeds5	金蚨蠅屎腹	金蒼蠅外表好看，腹內卻悉爲大便。金玉其外，敗絮其中	ging55 mu55 ling53 sai55 wouk24	ging55 bu53 sing53 sai33 bouk24				3rvd	xv7rhkfr542	金蚨蠅屎腹		2025-05-16 17:05:54	2018-03-03 00:00:00
xj6j32a4hbp	歲數食野大	歲數很大，很老	hui53 lou213 sieh5 ia55 luai242	hui213 sou213 sieh5 ia33 duai242				3rvd	xrjqm5sq3zx	歲數食野大		2025-05-16 17:05:54	2018-03-03 00:00:00
xbr3etzzvwt	揖香線	執香祭拜	ah21 hyong53 niang213	ah24 hyong55 siang213				3rvd	xmr2nazt69j	揖香線		2025-05-16 17:05:54	2018-03-03 00:00:00
xkhdedkhcyr	偷食餡	①偷喫餡②婚外與他人發生性關係。偷喫腥	tau53 lieh21 ang242	tau55 sieh5 ang242				3rvd	xnk225hf8gs	偷食餡		2025-05-16 17:05:54	2018-03-03 00:00:00
xsgtwh5e657	錔板	傳統店舖的門板	tak24 being33	tak24 being33				3rvd	x354hdfc874	錔板		2025-05-16 17:05:54	2018-03-03 00:00:00
xv5ke6a9u4f	尿搊	尿布	niu55 jau55	niu242 cau55				3rvd	xytzxcbgnaq	尿搊		2025-05-16 17:05:54	2018-03-03 00:00:00
xcjjxv4a5ux	食大	長大：食（長）這滿（這麼）大	sieh5 duai242	sieh5 duai242		fzho, mqig		3rvd	x75meb4zp67	食大		2025-05-16 17:05:54	2018-03-03 00:00:00
x98jr7j5n39	食幾歲	問過世者享壽	sieh5 gui55 ui213	sieh5 gui33 hui213		mqig		3rvd	xfxe2xdv9tg	食幾歲		2025-05-16 17:05:54	2018-03-03 00:00:00
x87aa9zkdse	食	①成長：～（長）大|～（長）這滿（這麼）大②上年紀：～未老（還沒到上年紀的份兒）|伓使（不要）～這（這麼）老③得年歲，享年歲：歲數～野（很）大|～（享年）幾歲	sieh5	sieh5				3rvd	x2tq2wabtf3	食		2025-05-16 17:05:54	2018-03-03 00:00:00
x7pgdkvaa8v	金甕	置放屍骨的陶罎	ging53 ooyng213	ging55 ooyng213				3rvd	xbnwbnv48nn	金甕		2025-05-16 17:05:54	2018-03-03 00:00:00
xqnj7wtq4p3	過九	榕俗。拗九節除去煮粥敬母，年歲逢九（如9、29、79等，謂之明九）或被九除盡（18、45等，謂之暗九）的人還要喫太平麵，以求避厄平安度年，是爲過九	guo53 gau33	guo213 gau33				3rvd	x6ntx6mpe8h	過九		2025-05-16 17:05:54	2018-03-03 00:00:00
xv9uqka4s8h	拗九囝	福清、平潭等地將農曆二月初二稱作拗九囝，可解作小拗九節	a21 au24 iang33	a242 gau33 giang33				3rvd	xhy4d8rcydv	拗九囝		2025-05-16 17:05:54	2018-03-03 00:00:00
x893yukwjnz	骹寒	腳受凍：～冰霜凍去|～手痹	ka55 gang53	ka55 gang53				3rvd	x3hfuttppjt	骹寒		2025-05-16 17:05:54	2018-03-03 00:00:00
xwbw44nkved	手痺	手被凍麻痺且有痛感：手寒痺去（手被凍僵了）|骹寒～	ciu55 bei213	ciu33 bei213				3rvd	xdnvzzh96wh	手痺		2025-05-16 17:05:54	2018-03-03 00:00:00
x557urjs4a5	藥頭店	藥店	yoh53 lau21 laing213	yoh5 tau53 daing213				3rvd	xvndqqfpecn	藥頭店		2025-05-16 17:05:54	2020-09-13 00:00:00
xs5crkeprke	倯	去人多的地方玩，帶貶義：汝今晡復去俤所～‖倯，自造字	seoyng53	seoyng53				3rvd	x26g5g9rcrf	倯		2025-05-16 17:05:54	2020-08-21 00:00:00
xke462yywc7	䗔	米蟲。色白體小，若不細看就無法看清。不同於蛘	gau53	gau53				3rvd	x6c335x7vej	䗔		2025-05-16 17:05:54	2020-08-21 00:00:00
xt7n538357w	煩躁	煩悶急躁	huang21 coo213	huang53 coo213				3rvd	xyp4kz9g55b	煩躁		2025-05-16 17:05:54	2020-08-11 00:00:00
xb3jxyrvg64	空調	空氣調節器，可制冷或制暖	kung55 diu53	kung55 diu53				3rvd	xgafjevpeg5	空調		2025-05-16 17:05:54	2020-07-07 00:00:00
xsx7zneuqz8	調	調動，分派‖也可以說diu242	diu53	diu53				3rvd	x8swxsawe3g	調		2025-05-16 17:05:54	2020-07-07 00:00:00
xu8myrpz3sg	單倒聽	胡說八道	dang21 no53 liang213	dang55 doo213 tiang213				3rvd	xqxdydf353w	單倒聽		2025-05-16 17:05:54	2020-09-18 00:00:00
xgtewhff8hj	烏豬	在閩江流域常見的一種小黑魚，曾廣爲食用。學名叫「尖頭塘鱧」	u55 ly55	u55 dy55				3rvd	xj786j8vkph	烏豬		2025-05-16 17:05:54	2020-05-01 00:00:00
xkym79rd25u	火雞	一種原產於北美洲的家禽，體型比一般雞大	hui21 ie55	hui33 gie55				3rvd	x4qz5hzctza	火雞		2025-05-16 17:05:54	2020-10-05 00:00:00
x5p5y7qehba	番囝雞	火雞的舊稱	huang21 ngiang21 ngie55	huang55 giang33 gie55				3rvd	x73jx63s3sg	番囝雞		2025-05-16 17:05:54	2020-05-01 00:00:00
xhgazvx78pk	湖鰍鯽	羅非魚。原產非洲，1954年前後傳入華南。原叫「非洲鯽」，福州人訛傳成「湖鰍鯽」	hu21 liu53 jeik24	hu53 ciu55 zeik24				3rvd	xecbhwmap8c	湖鰍鯽		2025-05-16 17:05:54	2020-05-01 00:00:00
xkbj8dgztys	六子𠟶	二打一棋、六子沖、打子棋、打炮棋，福州兒童和老人常玩的一種六子棋類	leoyk21 zi55 tooyk24	leoyk5 zi33 tooyk24				3rvd	x6n8emqn267	六子𠟶		2025-05-16 17:05:54	2020-05-01 00:00:00
xsbzdua43mq	梅舌	一種蜜餞，梅子乾加糖、蜂蜜加色素醃製而成（後多用白蘿蔔代替），多呈粉紅色，切碎之後常用於福州美食里當餡料，如福州禮餅、花卷等	mui33 liek5	mui53 siek5				3rvd	x8sjenjyz4e	梅舌		2025-05-16 17:05:54	2020-05-01 00:00:00
x9xae5bhqzc	搓儥辯師	訓斥他人很會狡辯，很會「焦打辯」（强辯，狡辯）。起源自古代做麻繩的流程；麻繩自麻摘下曬乾之後，要先搓一搓，讓它起毛增加摩擦力，再像編辮子一樣編起來，稱之「辮」，諧音爲「辯」；故此來形容此人不會「搓」，卻很會「辯」‖因表達強烈的語氣，所以不連讀	co55 ma242 bieng242 sa55	co55 ma242 bieng242 sa55				3rvd	xm8jwvyj5n6	搓儥辯師		2025-05-16 17:05:54	2020-05-01 00:00:00
xs7m39fxsmz	糕	一種白軟蒸糕。最早由莆田人在福州售賣；因叫賣者不擅福州話，把「糕」（go55）讀成「o55」，反成獨特吆喝聲，故此得名。已成爲福州美食的一部份	o55	o55				3rvd	xs8hx9ncm3m	糕		2025-05-16 17:05:54	2020-05-01 00:00:00
x5jnfj4b8dx	三重㾪	五花肉的一種說法，五花肉即五花三層肉，五層肥夾三層瘦，故名	sang53 nyng33 neing33	sang55 tyng53 seing33				3rvd	xjhem7zhmb3	三重㾪		2025-05-16 17:05:54	2020-05-01 00:00:00
x36hbfxhfrn	豉油膏	濃稠的醬油，醬油底油加了糯米粉勾芡，成稠狀，口味鹹鮮	si55 iu55 go55	sie242 iu53 go55				3rvd	xjzxgpdh2fm	豉油膏		2025-05-16 17:05:55	2020-06-02 00:00:00
xuzzjqbvyds	滑々傘	指降落傘、滑翔傘等	gouk21 louk53 sang33	gouk5 sang33				3rvd	xxuzez73gmy	滑々傘		2025-05-16 17:05:55	2020-06-01 00:00:00
xac5tr3mujd	安閒	安分：蜀日遘暝（一天到晚）都儥（不）～	ang55 hang53	ang55 hang53				3rvd	xd7yvzkc6hh	安閒		2025-05-16 17:05:55	2020-05-29 00:00:00
xan77tafws8	瘌牙	形容螺絲螺帽的螺紋被磨平了，已經不能互相咬合了‖螺紋平話叫「牙」	lak21 nga53	lak24 nga53				3rvd	xq3kvapbdjg	瘌牙		2025-05-16 17:05:55	2020-05-07 00:00:00
x5mera3vp58	藕花	荷花的老叫法	ngau55 ua55	ngau242 hua55				3rvd	xzy947g9xgh	藕花		2025-05-16 17:05:55	2020-05-03 00:00:00
xcx3ba9j827	重慶	中國直轄市名‖也有人讀作dyng21 keing213	tyng21 keing213	tyng53 keing213				3rvd	xre8zed8sm2	重慶		2025-05-16 17:05:55	2020-05-16 00:00:00
xwrp9vju6yg	煞飯	下飯。一般指喫飯時所配很鹹的食物（如豆醬等）	sak55 buong242	sak24 buong242				3rvd	xamqgbftekg	煞飯		2025-05-16 17:05:55	2020-07-06 00:00:00
xnhnfgpnvxc	亂去了	傻傻的，犯糊塗	nooung213 ngo0 lau33	nooung213 koo213 lau33		liji		3rvd	xp4snn4j2gt	亂去了		2025-05-16 17:05:55	2020-10-04 00:00:00
xfsgs2g2wnc	洗頭精	洗髮液，洗髮精‖也有人「精」字聲母不類化	se21 lau55 jing55	se33 tau53 zing55		liji		3rvd	x4h3raqcmsm	洗頭精		2025-05-16 17:05:55	2020-10-05 00:00:00
xh9e3shphfe	護髮素	保護頭發和改善其外觀的一種化妝品	hu21 uak55 sou213	hou242 huak24 sou213		liji		3rvd	xtz79cxyvzs	護髮素		2025-05-16 17:05:55	2020-10-05 00:00:00
x5ucpgqhegd	來左去右	①來走左邊，去走右邊A）交通規則。一說，曾經交通規則爲靠左行，產生此說法。即勸告者從相向而來的受勸告人視角出發，指出受勸告人應靠對受勸告人而言爲左的那一側行來。後規則改靠右行，本句則解爲相向而來者靠左，同向而去者靠右B）迷信認爲離去時要走右邊，歸來時要走左邊②引申爲注意路況、勉力自珍的囑咐用語：飯著（要）食飽去（了），～，平安順利唅（hang53）	lai33 jo33 ky53 iu242	lai53 zo33 keoy213 iu242				3rvd	xnc6wz97hff	來左去右		2025-05-16 17:05:55	2020-10-04 00:00:00
xz47zctpqmj	自稱	在别人面前称呼自己	zy55 jing55	zeoy242 cing55				3rvd	xbcxwcj9j9g	自稱		2025-05-16 17:05:55	2020-10-04 00:00:00
xr44twu4hz8	試車	試用新車	ci55 jia55	cei213 cia55				3rvd	xscp98vtwy6	試車		2025-05-16 17:05:55	2020-10-03 00:00:00
x9sf2ntb3n5	拭車	擦洗車輛	cik21 cia55	ceik24 cia55				3rvd	xt9a2c6xcgn	拭車		2025-05-16 17:05:55	2020-10-03 00:00:00
xpqkfs3yaqg	睏蜀醒	睡一覺	koung21 {loh} cang33	kooung213 suoh5 cang33		mqig		3rvd	xaztyh7zy4n	睏蜀醒		2025-05-16 17:05:55	2020-10-05 00:00:00
xc8qyj6qbxw	蹂	踩‖福清也有人讀作nai（h）	neh5	neh5		ygti, mqig, fuqi		3rvd	x26apb75uqr	蹂		2025-05-16 17:05:55	2020-10-05 00:00:00
xz9dusde3kq	牙	螺紋	nga53	nga53				3rvd	xvuk7xah9qv	牙		2025-05-16 17:05:55	2020-10-05 00:00:00
xt72typ4cg2	依璋師	①對名字含「璋」字的人士的稱呼②評話人林民璋的綽號。主持有福州電視臺《攀講》節目的〈依璋碎講〉單元	i21 juong55 na55	i55 zuong55 sa55				3rvd	xawfu4k733a	依璋師		2025-05-16 17:05:55	2020-10-06 00:00:00
xkmewj99geh	攀*講	福州電視臺的福州話脫口秀節目名	pang53 ngoung33	pang55 goung33				3rvd	x6d7qzduggb	冇講		2025-05-16 17:05:55	2020-10-06 00:00:00
x8apb73mdjt	麻索	麻繩	muai21 sooh24	muai53 sooh24				3rvd	xerg7cmyyrh	麻索		2025-05-16 17:05:55	2020-10-06 00:00:00
xuheybsnxd7	南門兜	①南門的附近②地名A）在福州鼓樓區：～遘了，本站可以盤二號線B）在寧德，北接南門德化橋，南鄰戰場溪	nang55 muong55 nau55	nang53 muong53 dau55				3rvd	xva5bxd5kkn	南門兜		2025-05-16 17:05:55	2020-10-06 00:00:00
xjf3mtqsn8u	盤	換乘：南門兜遘了，本站可以～二號線	buang53	buang53				3rvd	xrx77key5rc	盤		2025-05-16 17:05:55	2020-10-06 00:00:00
xau8ae5agvv	盤車	換乘	buang55 njia55	buang53 cia55				3rvd	xjxfga5u94b	盤車		2025-05-16 17:05:55	2020-10-06 00:00:00
xvqdarzyfvq	拉*拉*酥	熟練：其實根本就儥困難，別儂吹的（lik0）～‖單字音不明，《榕腔註音詞典》記爲下平調，與變調結果不合	la21 la55 su55	la53 la53 su55				3rvd	x3jxzq4tvky	拉*拉*酥		2025-05-16 17:05:55	2020-10-06 00:00:00
xmeqhsnvwv6	抄	指將龍舟翻轉的動作。抄比「反」（baing213）更體現出用力	cau55	cau55		mnhu		3rvd	x8963hwthdq	抄		2025-05-16 17:05:55	2020-08-03 00:00:00
x2khvh5n7ac	反	指將龍舟翻轉的動作：～過（過去）|～過去	baing213	baing213		mnhu		3rvd	xfx8g3x5sdp	反		2025-05-16 17:05:55	2020-08-03 00:00:00
x2w85as8akn	紅樓夢	小說，曹雪芹作	eoyng21 lau21 mooyng213	eoyng53 lau53 mooyng213				3rvd	xtsnsmpqek6	紅樓夢		2025-05-16 17:05:55	2020-10-07 00:00:00
xdxwm6jb7g4	會驚	令人吃驚，極言程度之深：這滿価，～去	e55 giang55	a242 giang55				3rvd	xht9hfnfs63	會驚		2025-05-16 17:05:55	2020-10-07 00:00:00
xw2sdxje8dg	道教	華夏本土宗教	do53 au213	doo242 gau213				3rvd	x62bjx5w2ad	道教		2025-05-16 17:05:55	2020-04-16 00:00:00
xp3xw6hudx9	褪褲螺	①褲子脫光②幼兒著開襠褲	toung21 ngu55 leoy53	tooung213 kou213 leoy53				3rvd	x2ycds7equd	褪褲螺		2025-05-16 17:05:55	2020-06-19 00:00:00
xnt9sfjn9f3	樟堵	龍舟橫梁，一般用樟木制作，故名	zuong53 nu33	zuong55 du33		mnhu		3rvd	x8sw3w7n8yz	樟堵		2025-05-16 17:05:55	2020-08-21 00:00:00
xpbhd2ecyc2	骹踏	龍舟腳踏板。過去有說法是特指鼓手腳踩的地方，現在更多指的是劃手座位前踏腳支撐的小板	ka55 dak5	ka55 dak5		mnhu		3rvd	x2t3qq93qgh	骹踏		2025-05-16 17:05:55	2020-08-03 00:00:00
xjnvvjh44p3	攏船	指組裝龍舟部件的過程	leoyng21 sung53	leoyng33 sung53		mnhu		3rvd	xp8s4c5yrnh	攏船		2025-05-16 17:05:55	2020-08-03 00:00:00
xvj3fb7urtd	繞	借助工具將龍舟用材夾擠成所需要的形狀、弧度	nau33	nau33		mnhu		3rvd	x3gg3d6qjqd	繞		2025-05-16 17:05:55	2020-08-15 00:00:00
xkwhpf8r4jx	馬龍	舟頭有分上下檔的龍舟。舟頭分上下檔的結構類似於馬，且舟頭的眼嘴朝前，故名。惟其舟頭未必爲馬形	ma21 lyng53	ma33 lyng53		mnhu		3rvd	xmn39wsg5u8	馬龍		2025-05-16 17:05:55	2020-08-21 00:00:00
xg6pgzxpuzr	琵琶帶	紅色的布條，定龍骨時將之釘在龍骨上，與古代建房上梁時掛紅布祈福意義相同	bi21 wa21 lai213	bi53 ba53 dai213		mnhu		3rvd	xtbqyfgq2k4	琵琶帶		2025-05-16 17:05:55	2020-08-03 00:00:00
xbq7qcu8apd	蜻𧊏	蜻蜓	ciang55 ngai55	ciang55 gai55		mnhu		3rvd	x6z45ydxv32	蜻𧊏		2025-05-16 17:05:55	2020-08-03 00:00:00
xdxuke9xe3d	鼓腰舀水	傳統龍舟的頭尾翹起，如果龍舟進水會往鼓腰流，鼓腰的劃手要備水瓢舀水。以前劃龍舟水平欠佳者，便安排之在此舀水。也簡稱爲「舀水」	gu21 iu55 iu24 zui33	gu33 iu55 iu33 zui33		mnhu		3rvd	xtx4bn9phj7	鼓腰舀水		2025-05-16 17:05:55	2020-08-03 00:00:00
xk5gjg34u68	舀水	傳統龍舟的頭尾翹起，如果龍舟進水會往鼓腰流，鼓腰的劃手要備水瓢舀水。以前劃龍舟水平欠佳者，便安排之在此舀水。全稱爲「鼓腰舀水」	iu24 zui33	iu33 zui33		mnhu		3rvd	xppt2dpgzba	舀水		2025-05-16 17:05:56	2020-08-03 00:00:00
xqrq8qrkgvc	馬頭	①馬的頭部②馬形龍舟頭③舟頭爲馬頭的龍舟，如福州西湖有「紅馬」「白馬」	ma21 tau53	ma33 tau53		mnhu		3rvd	xh6m8ezdatg	馬頭		2025-05-16 17:05:56	2020-08-26 00:00:00
x72vnfmvjke	青蛤頭	①綠色蟾蜍的頭部②舟頭爲龍形，但船身龍鱗塗爲青色的龍舟。有別於其他的「紅龍」「黃龍」「烏龍」等，故名青蛤頭③綠色蟾蜍形舟頭。如福州水部蛤埕的龍舟頭即采此形，因該境信仰「青蛤將軍」	cang21 ngak21 tau53	cang55 gak24 tau53		mnhu		3rvd	xa8um76tx46	青蛤頭		2025-05-16 17:05:56	2020-08-26 00:00:00
xczzj3z57rx	佮唬*	合成一夥兒	gak24 hu33	gak24 hu33		mnhu		3rvd	xt2fbtpmznm	佮唬*		2025-05-16 17:05:56	2020-06-22 00:00:00
xwu6u267yxf	象頭	①象的頭部②象形龍舟頭③舟頭爲象頭的龍舟，如福州晉安象園用舟	cuong55 tau53	cuong242 tau53		mnhu		3rvd	xszzurcavd8	象頭		2025-05-16 17:05:56	2020-08-26 00:00:00
xk98x5jzh4v	鳳頭	①鳳的頭部②鳳形龍舟頭③舟頭爲鳳頭的龍舟，如長樂女隊用舟	hung55 tau53	houng242 tau53		mnhu		3rvd	x26s7htsdbx	鳳頭		2025-05-16 17:05:56	2020-08-26 00:00:00
x5q4tnx9yxq	麒麟頭	①麒麟的頭部②麒麟形龍舟頭	gi33 ling33 tau53	gi53 ling53 tau53		mnhu		3rvd	x7b7t337w8s	麒麟頭		2025-05-16 17:05:56	2020-08-26 00:00:00
xtb4arw38w4	南港第一	①稱霸於南港A）龍舟隊在福州南港（閩侯縣南通、南嶼、上街、祥謙、尚幹等鎮）一帶奪魁	nang33 geoyng33 de53 eik24	nang53 geoyng33 da242 eik24		mnhu		3rvd	xgbzv5xzxn6	南港第一		2025-05-16 17:05:56	2020-08-26 00:00:00
