id	md5	yngping	speaker	note	updated_time	created_time
xhmujg5cm4r	ddf630497dc7d50ab570a7087358a149	gang53 nguo33 zeoyng55 ngo0	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xpjg6rdv2tw	f71e3f91ef9f79d82c7bb2665f453c48	ki55 lik5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xppexwr4cm3	31e21d5e86dd3141ad4dd99bd93b6929	neoyng21 neoyng55 nyk5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xcc2ryze8e6	3973fb12c234ef51f9d68981c09aed16	mo33 lau33 ling53	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xhtqmxsn4wd	f17a7044f17074ba6db369836117d86c	mui24 mui33	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xddc2p5dabr	809f8f63b2fb94d5c0469a17b411ba3d	ki55 lik5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xxb9q4wrvd5	2dae334076c3d7e7727cca711496ca41	hing21 ngai242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xgeg74ee787	3dfccb2a7b38fa5771fbf0b0d6ade361	u55 ca55	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xq68vhqe8cf	4b2aa6d2aa8a0dd9fc1d25d9a628ea64	zo53 keing33	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x4gvnj98rp8	6e83360b02ffb724485a9b0f043f33df	bang53 nai33	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xkx66h9n97r	41200fc633a2dc43a341321f606d8007	zing53 ngau242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xpfkut93cy2	a887462dab1f76a7b0a46393ba6ee226	bang242 ngo0	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xzag92m23u8	c68ae970aeeb438593f69d7653f959ce	bang53 zooung242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xwwmhma5y7b	500da91dc1d72c3998cd7f83f32a6e63	bang55 neoyng53	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xgxem3nagh9	ed9f3e36fd85849438530522615eb20a	bang53 mui33	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xg6j399sjfx	9821d788000541d06a2dc54815cee9fc	puai53 wang242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xamha8z7rpa	a3d85aa54c332365d883b5e6d96fca14	bang55 tau53	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x2vksvcx3ag	d464127074d0b0ca4a86dc605baca556	bang21 cing53 ngiek24	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xvsvskhk573	14c55d5ada0180d70526cdc9b3e1caac	hung53 ang33 iang33	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xxzr6pth3dt	980f1ba70131527209045fa564f18e57	duai53 bang242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xz5k8j32cab	e61e30e7302fc15ab40c0c007075e56a	me21 loung55 nguai213	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xehxy2kp5cx	7f21143318acd67d406e08f47dec31d0	me53 siu242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xvubvmj5q8r	58afa4a628ace8d61eafd78b50afe270	me21 cy53 luong213	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x68faebvc9w	b2d3351695769d6c11ab6e3dba7b6bb0	deik21 zik5 neoyng53	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xehzxc87h68	f0a1693a9d163e78c8624a6e373549a4	deik21 zik5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x3e66yjrh8f	f2bc3396e228c8b4ab74a8e4d6b5a792	kieng55 ngang55	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xdzd2uh4t57	80595a40e110fcda62dcbd875af56b5c	bang242 ho33 lau0	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xvv7v3np8wz	7cd4723cbb166101ae1f023e3bc0af7e	gu53 bang242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xft2x5wyj9a	4ec4476999ad8c2400fd21c19c4c21fe	huak33 lik5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xceccat8mdc	e3239e9cd730536635e72a27fa80df5d	kang213 i55 leing55	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xyspzta5nh8	ac36f42bf44e786f52ac688af56dcc73	ciang21 sing55 nang55	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x3ns9xep3s2	22d0bac5eeb3bcf919552c43d6ec8a9a	ciang21 i55 leing55	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xa84e78ndst	c340155c4a5eec6366941179f114c36d	cy53 bang242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xmy72q433vc	db79c0156f0a400e52cac15556c91c09	muoh21 bang242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xyumtkezbyc	80becd1c45e24d681ab536e32ef998c4	kang53 bang242	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xb9xfjv5g54	9f3146156ad9c67402a8d85950765e8d	muo55 mah5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x5tpvmdtvzc	d93a15c59a83823cff2b925898db6ca0	kui55 huong55	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xb6p6qzv8mj	d6dc5889a6fc641d4b4f2ad6afd93b3b	dang55 nguong55	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xrj48cjp3sb	3b190bf5b3e4bb04179c94f9d79e4c95	tu21 yoh5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x72bgx6p9zc	7fbd28c84fbee2bbc4f77b625dae695e	do33 yoh5 gi0	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xas23mcp66e	4b32effcd1093aca21ba485cee946c37	do33 yoh5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xjnwk8xbaz7	d00ec93a8019ecd94e4a1e8f3a2d0eb2	ma55 yoh5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xnfqqf86nwx	8af541f87b2c478999e6ef8029999a43	couk21 yoh5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xz5hvavdfr8	ed903375bfd970de8197f0d368fb6bdd	me21 yoh5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xyf5mbyx5wk	f8985bce29918fcc4908eb77b7d1fa8f	sing21 ngeoyk24	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xr8rd983s3j	c4946b583b4b0bce98e9a415ffb79a0c	yoh21 laing213	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xgb9zfefzde	7f20808f44999d8820416aeefa5b5d8d	yoh53 jai21 laing213	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xfngq5sesnz	8836510787c981a5c83cf78affdf9455	yoh53 la21 laing213	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xb8cwx8gzps	53798f34b272f0a2200e951cf7e4a145	i53 uang33	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x76czk78tur	dd2d184632c75180082d7ae1958409bc	yoh21 lai213	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
x4xpj23sh7d	a1a10f4b7665af0f87591b1e66c4d78a	gak21 yoh5	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xugg45kk5kv	54c93520119c289162f6e63cbf8295e6	yoh21 guang213	Speaker_1		2025-09-28 00:46:58	2025-09-28 00:46:58
xrjj8m858fu	79b3b02e3c7f189b1d5e5c07157d710e	yoh5 go55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x94jba4bgq2	0970b773527868219dc15b15ef441c47	yoh33 uong53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x2z5zhfwf3j	5237c477133589a645cfa983b2145b45	mung21 ngang55 yoh5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x5477wafg3m	6acbc8a86c6e6a2dcbc772c864504baa	yoh33 hung33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xfe5yt47ftr	1307b01c1f6144485a20fd88f883b980	du33 yoh5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xww6fmzcznj	cb5e85a183e032f5d72ce3d040d71a15	mui55 jeing213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xnnq6bvgqt8	4cbf1c43eca52b7ce886cc7e956bc108	uong21 muo213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x33z62b34dh	da07266d711d3ca3457144ccf31e23f4	hik5 gang242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x5u4f92fqqt	4e9d3ec61a758d0999e46d5a24130b3e	hung53 kei213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xupps9c2uss	dc618bf69d5f4c80475021faa37e64d4	ko55 hung55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x9vmvubvz48	e3315c1966437039264c011acdfc3413	hung53 sua213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xq9mf9p5ssk	74d9a335f9c9d1f98464fabcd4e6756c	ging55 hung55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xd6mmutsryg	b799b5932e51f7d6ecfaadca36a1ae90	teoy53 huo33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x4vmpr98sb2	7b444949fdd11131b7eaefc313e9028a	teoy55 uo53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x3syztxa35w	b0e43a79573888827d94a1fe64303ef2	ko53 hui33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xyaxxys5t4j	b3dae06dd68619b5259869ec3023d2f5	ko21 sik21 iek5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x8subne9vw5	3f28accaef29e9de4ed2e223e32f286f	ko55 duk5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xsxrp4aacn8	09d933e569d8ad65fda4ec578d652776	ging53 njui213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xhymu64tn2e	6bed352e88319af66df440bf1e77474f	ko53 zeik24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xbas4b5f5n2	05d8edf0d52547e22a7d216d5fd02ba3	zy55 ing55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xqp9pprp6ct	0270e2e77b76ede6aadfb0e1beab5442	gua55 wing53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x9vhc9ym4d5	b9cb66d93ff1960afdc1dbac49fa00a3	giu21 zeing55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xyrdeqn7d5j	bac566c9e0dce23ac6a2e185f65194a5	pah55 zeing55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xpnsqbgm4zw	143f74add88e88f6e604479d583509a1	zeing53 giu33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xducqb3jq4g	b48375568974b98c7ef7cad177ebd8c9	o55 ga55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xtdxm2xpzg3	ba07fffde43206a760233f553138e64d	hui55 uang213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x8e2dn32z7r	f854646483943713ec397a5efe0ad12c	hui24 iu33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xekgjapfb5w	65a41676a76e89e9ab8b7ec9ea661d20	cyng55 ngo0	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xth74nqz9md	72cefe5fceda4b2dcfe9cc5534a18c5e	soung55 njeing213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x739kv6zur8	76acf35e602a6abe5d7d7a99ea37d774	yoh55 jy55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xfjadu84qca	712a1f27faf0a8f9078242d7d779b46b	yoh5 za55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xq2568s89vh	173c55be335501b8db7c203fea88cd27	soung53 neo33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xehty2r864q	0ae6d1db610925602ef70a70e9dbafd1	zuong53 ngyong33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xaa45dhwrby	84296873aa0d8894f0c72655d97149d7	yoh21 kei213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xauv98sppfj	5000fe60addf10ddce670160ed9df182	nuong21 ngiu55 beik21 goouk24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xz4d56etxj9	7fc642b7d8c338d8b0b9ad5cdfac5ac5	dyng55 ngyoh5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xhw2edffhkb	93bc137433fe25165348c735d97d5ac2	dyng55 ngi55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xx7prgh467a	7149239b605b810a1b3c779d6ed63bac	tiek24 da33 yoh5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xw6yfgcnxbt	527712352076e67644bc0569bef13d70	neoy55 suong55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x9p4gzhn2g2	71e0cfa90bfbe0025550f35d912e6895	neoy53 wang242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xscnxsvzqsx	9fe2bfdb142a6213c005b8a20b3ecf9e	ia21 na53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xyfbzjyzf3b	07c242c14ca77b6300f56b15f7bebc75	puai53 wouk24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x3yzhgvvvfk	fe2588c05405039c9b3fbeaac3a276a8	bang53 nia213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xzedypzqgvc	06635cb8550299a91388bd2097463772	pang53 mouk24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x4v52we96cm	7312b84c807666a418c40f71c5e809c9	lau53 lia213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x4j38mr9rfy	0716a4539f6d464509675d06a47f5939	iek21 ceing213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xtxuzxbgwhr	1f5681c17149fbc375a10bc3db178ecb	huak21 iek5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xc8gyz2p7kd	edd09813a3cc928a7f5fe9f102a8d3d0	pah21 cing55 ang53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xs9aqucws87	36da816a99aa257859d3442231cb896a	lau53 wang242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xc5wjfpea6d	84c24531e1f635884ef9f5f87f8ea032	cing53 gang242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xtn6f7b3pjb	aeb3df92e1aae930e7d37dc667323cef	mo33 uong33 seoyng55 ngo0	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x8ggf78p3vx	3d8a92ab2d8ad247f901d8a2f0ced4f4	sie55 ung55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x64ez9n37gx	2a878127d8ffeaa74c5f4e71db8fe872	gang53 ngo0	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xww2phuhkp9	c8c54c4856608e1ab5346d012fd2dc4f	hung55 ngang53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xsuhxptg8ub	26e5f36143e9c557efc89573d895326f	pei213 seik24 go0	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x5nw7upagvc	df08bd81ef1bd4044b4036706c3e1d85	hung55 mo55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xkz3rtez5ze	1b1bb09fe0664027f5971e7907e2d281	tang21 lui242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xjavv2kxkqg	84f960131e3b1dc9f8fbcad6f8e3fd4a	tang21 nau213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xwep9ssbxud	96f60fdaa70dac7d71480409e755fa3b	lau53 sau213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x9368jtkybc	a0fcd8eb7f1b20482ac4a994f68f3b92	keoyng53 sau213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xzzw8rtgd93	d1443b000f4ff0791755fba92571f5c9	sa55 zik5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xu4d7xh8a5x	852544987fdc8b06fccd7e6328c0a13b	duoh55 la55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xe9nyyms3xn	45067fdce3a3f070eaff4332d7978afa	duoh33 mah5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xkwumsv9nqr	50b9733d88f8b17e17c14e5e8b750689	duoh21 mi55 la55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xjyes4fgbgh	c1fb4a14e1dab05f2584ccf4d73f60eb	lak21 tai55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x4nxvesy6gk	dacd239de0144f64d0c9d5574897af60	suong55 iek5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xqszxu9v2ey	3970c135d6e6c73f47f6b94f908525e5	zeik24 go0	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xcqzrx8js3f	459228397b353241a5a1636daf0111bd	cui213 bah5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xn8bxswsba3	b7e6203d48d67a82c475df3ccabb5c49	cui213 gau242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xgthm62uw7j	6035cc9a3b420701829b9abb31b901a5	bang55 gang55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x8ax6zxt7tv	5f3a76b5f62148e345d9176dccca099e	kui53 cui213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xabp39efjv3	183c474d6b0a985ee3838ead3be1a6b2	gang21 zeik24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xn2zyxsbmjp	dddd1a5fcfdb120bb2457f0d2c3be95d	pang21 mang21 nuong213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x27b5x9wckc	1e730c294b039bd4e4d35220a2be00b9	gung21 nu55 la55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x22g9rrvkrv	b68ede1017f5b5262e81323fad03d618	buk24 lo33 tiang213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x2m4ka646mc	b343e2f5b52882b427590ab6455673d0	buk21 sa55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xj3zr3dddx7	838179c8d94ac9d8bf8cdc727d357841	houng53 gu33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x8jnheh2nz8	6ae4b45ffaf658e609df1d8969f72bac	sing55 ngang55 tiang213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x4tvg2shx2u	dc4da306fbcc86fff6a9aac006f46652	sing55 ngang55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xsbt3jdvz7q	173a7553ec2c3e7dd72b4c3a3403c3bf	sing21 ngang21 duai53 dooung242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xjda7d3grz3	e6326d7b714ae46f7a89fbfa50d1c014	kei213 deoyk24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x85fn9hptjr	cd0e14ebb4f8b21a925a556b0169043e	dy53 hie213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x6uxvhf6jsu	6c3b225c12886501a6af863ebb21bed9	tau33 hing53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xfrjd82avzf	6256e89f1f6ef59f631f064004db9c42	uong55 tau53 leoyk24 no33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xz88z7hc26a	c55ae187b872dbeef24f7e5731249210	seik24 go0	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xwnwwxr223w	6c140ab453827dd5b018bd5a7fd5424a	uong55 hing53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x3d963act9s	946d9f0f365c5f66a52f5ea121b78188	hing55 njia55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xb9j92d58v5	4437f50a8399525b3570859e09f4e082	hing33 nung53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xqq58wf2rw3	684cf62e53f4d26727353d6bd025cc21	tau53 tiang213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x6x5ckjn7pa	3cb5dfa09eefe1aaf1066da6febd5b81	buoh53 tou213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xqftcg854zm	7b52d2912e71d1cec5d25a1bdb3c7842	being21 noung21 meing55 nou242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x6surz9qftm	8bd99e3cca5f312fd9c707135eb3df8b	duai53 tou213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xyhwj2u4hcn	f21fa6c298d26b3e48f303bbef64f0ad	au55 eoh24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xz9996kwqsv	22d0fe67a74fb9497a44d13a32932085	au55 haik24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xys7qrhk537	12c9e5522036e8669fffa7b60eb5ce23	au21 neing53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xf5mnf2tujv	23fe3c2051f96f270fe026e1058ecd55	cui213 cang53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xmf4xpwmwgc	aca7e82a7090a7885f7bef13d722b87b	pah21 sai55 geoh24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xv5xp7bas8j	dba8fd3f9a79689a86ac4239a7e7d9ef	siu55 loung21 ngei213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xdtbwxg48ck	d4b73d0f46018fe1adc8d5da483634c0	duai21 ling55 pa55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xqdgywrspyf	a95c07f67cb5fc67cfd1d8afd0aa26fb	touk21 doung53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xq7xrhtftq9	666d7c54f116802d7af793d1d79fe18c	gik21 ling53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xa89uf32fgg	e4f147f2405436f707d13356f83050b2	lau21 cing53 ngang242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xwkc6sqh3qb	070d204740786d29d0bc1b27c42f293e	pah21 buk21 gang53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x59sg7jdgre	fc526546b43b6f40306f733baec1f276	bang21 nu53 lia213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xpe3hwe2x2d	8bf133f63c7bc0666aed58239b6bd157	tu53 lia213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xb7gzx93t33	099566d02cce7ffadae77b51c1b9eacc	cuk21 muai53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x8tjv36fk2q	736c1359ab478947b7e91961f82e2fb5	cuk55 dau242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xmczw67cnu6	abb373c678b474a1aa9c278460a71415	cuk21 zuo55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x4h9p5g4sm8	d85b876a41df2077a64219e3612508c8	yong21 nau242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xr89vt5sdhh	1b19710a04ff34fbb25c25ea7d886ad4	zyng53 yong21 nau242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x5677e4sbey	26ad616d3e71d54fc078d7898313e6fc	zyng53 nau242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xb6frjqatpc	840c03e314ff0dcc34763eeae3c97fb1	ngu21 wui21 lau242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xt999j3c2af	56373d35bdfecae2900bcdd60f8758dc	bu21 lung53 noung213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xbefpswstgk	5ea4012a0472fc5e985eec9c990d649e	siu24 doung55 ieng53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xgkx98u4jvv	c8be169788855bf190a70e37538f322a	sik21 ung55 zeing213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xsqkkehrqp8	5e6164d03d6cb5f371005fb93fc42f93	mang33 noung33 ngieng53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xc6nacckb66	04c12175dec15b57b618e3f0bce21c0a	lo21 wang242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x9btd9jpknr	e939a12742cfbf00bf9975b51a134fd2	hie53 lo21 wang242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xexq8rggdas	305ce5a3099b08f9a9ad4945ac85d743	si21 jeing213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xu722hp83up	a94d68fc0e0d07e77099bd218f783e94	ngai21 nooh24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xwcfxyfpvea	6f3dae6c79bdff144a355b6862c6f9f6	sik55 bei213	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xtzzvwj6sxd	b56def95ba0f1c938c7de0c171b2f12d	sik21 iek5	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xh2hf2sw2h9	2a2cbb62ac464d5f00cfcb00feebf70a	eoyng21 niu242	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x5jfn9v4zks	d67747ad1fccce8609e3415b648e3f47	tiek55 lo53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x4gfj5np6pw	28a357ad32ef56de040f90bab92268ed	ka55 siek5 go0	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xj6nxahux2h	b6bec3d80bf8f23b54900f162e9187c8	buak5 suong55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xfnv4bfsy7s	54f5d897c130a5e2968d0277f8b00725	poung55 suong55	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xzvx94r86gs	07d18dfbc49c522f1b846ce0f1edc072	toung53 ngoouk24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xwqmk9rewfa	772e80047050ac3b0309958f034e865a	cui33 houng53	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x2cjp7etwu2	93693a7efb040a7edd0f55d248751882	sui55 i55	Speaker_1		2025-09-28 00:47:00	2025-09-28 00:47:00
xukvh222gpm	6f7fc80c335d0f0ef75e5129ab0e9b4c	cuk55 haik24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
x9fuf6en5cs	12da25ed65f5f2acef0b9c1d8557afe5	gyk5 haik24	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
xsvbkd32dhy	0a0bfd02f83d5dbb4691909d8c00860f	cang53 gau33	Speaker_1		2025-09-28 00:46:59	2025-09-28 00:46:59
