id	word__id	word__text	text	literal_pron	word_literal_pron__id	sandhi_pron	word_sandhi_pron__id	page_number	page_order	content	original_comment	comment	note	updated_time	created_time
xsc8tcxbg8y	xkgm7ej3zxg	寶杯	寶杯	bo33 bui55	xnse2g3kvdk	bo21 wui55	xuj7henk57n	109	22	"[{""expl"": ""用杯珓占卜，兩面都朝下者叫寶杯。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xdu46yzjxf6	xfs8nv6k2h4	寶貴	寶貴	bo33 gui213	xrv6azhnx6z	bo55 ui213	x892b96d2zh	110	1	"[{""expl"": ""有價值的，當作珍寶看待的。"", ""sent"": [""伊厝逢乇（他家任何東西）都是～其。""]}, {""expl"": ""珍奇的東西。"", ""sent"": [""八月十五，月華會逿（掉）～下來。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xg7qa36yfvt	xn2ydnunwh5	寶藍	寶藍	bo33 lang53	xy26eee7zqj	bo21 lang53	xrkvyxn5tu8	110	2	"[{""expl"": ""像晴朗的天空的顏色。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xh5r92u5sf4	x7ket6r93v7	寶圓	寶圓	bo33 uong53	xwrp37x6r3h	bo21 uong53	xmkjuyjnj64	110	3	"[{""expl"": ""質量好的桂圓乾。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x2emna6vsw9	xh3a5sgd569	寶店	寶店	bo33 daing213	x99yng4mycc	bo55 laing213	xjnh74q8ymu	110	4	"[{""expl"": ""敬辭，舊時稱別人的鋪子。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x6p4dq6fnqe	xq4vjbf87he	報施	布施	boo213 sie213	xhr8trzfda3	bo53 lie213	xhk327rsk68	110	5	"[{""expl"": ""施捨（貶義）。"", ""sent"": [""～汝兩個錢，汝就告（叫）伊大公（曾祖父）。""]}]"	施，廣韻寘韻施智切			2025-05-16 17:00:31	2025-05-16 17:00:31
xe6t9uqpvhk	xg2gabc3j7z	報故	報故	boo213 gou213	x9ymygdhzjx	bo53 gou213	xafqgcvm2n7	110	7	"[{""expl"": ""把去世的消息通知死者的親友。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x72tc9bcawf	xkfb3v45cwk	報告	報告	boo213 goo213	xmbzb9gsmn5	bo53 goo213	xpkd8rq7nwd	110	8	"[{""expl"": ""用口頭或書面的形式所作的正式陳述。"", ""sent"": [""開會作～。""]}, {""expl"": ""告示，布告。"", ""sent"": [""貼～。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x8bsg8r2bv9	x4cwmepcgp5	報考	報考	boo213 ko33	xfr6yk62sxd	bo53 ko33	xng2em5y3ct	110	9	"[{""expl"": ""報名投考。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x5vrvfycddp	xrkwcdz9q4n	報銷	報銷	boo213 siu55	xjfrzzb96nc	bo55 liu55	xsqdtyp64px	110	10	"[{""expl"": ""把領用款項或收支賬目開列清單，報告上級核銷。"", ""sent"": [""出差轉（回）來，故未（還沒有）～。""]}, {""expl"": ""從現有的人或物中除掉（多含詼諧意）。"", ""sent"": [""來幾隻，告伊（叫他）～幾隻。""]}, {""expl"": ""死了（含詼諧意）。"", ""sent"": [""無開刀故會（還能）活幾日，{一,蜀}開刀，儂就～去了。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x9a36nz383z	x7na2pvbqhv	報水	報水	boo213 zui33	x4xdcme4ygp	bo53 jui33	xyfj2udkezu	110	11	"[{""expl"": ""告密。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xcuv5dybt6e	xmcx6n75q6s	報折	報折	boo213 ziek24	xrcdgncp4ug	bo53 ziek24	xufwe8mggbp	110	12	"[{""expl"": ""報應，專指種惡因得惡果。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x87fj9gkawd	x4j7gm8ue2r	寶	寶	bo33	x8hzqzcjv3a	bo33		109	21	"[{""expl"": ""珍貴的東西。"", ""sent"": [""扒～。"", ""有～乞汝。""]}, {""expl"": ""舊時的一種賭具，方形，多用牛角製成，上有指示方向的記號。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xqwf7yz56h6	xvbgqkpkxye	報	報	boo213	xp2w9b4f2t4	boo213		110	6	"[{""expl"": ""告訴，報告。"", ""sent"": [""～依媽聽。""]}, {""expl"": ""報答，報復。"", ""sent"": [""～恩。"", ""～仇。""]}, {""expl"": ""報應。"", ""sent"": [""陰～陽～。""]}, {""expl"": ""報刊雜志。"", ""sent"": [""晚～。"", ""書～。""]}, {""expl"": ""形容面無笑容。"", ""sent"": [""面做～～着（面無表情）。"", ""面～𡅏。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xjnnwgx2q5y	xsqwb7j38af	暴惱躁	暴惱躁	boo242 lo33 coo213	x2bmy4kdcvu	bo21 no21 coo213	xsc5grfrppb	110	22	"[{""expl"": ""心中焦急不安，發火或以急躁的態度對人。"", ""sent"": [""評話《桐油煮粉乾》“四色迷一聽就～‘什麼？你來管我！這脾花（心思）趁早收起’”。""]}]"				2025-10-15 22:13:36	2025-05-16 17:00:31
x9qxqmz6584	xnvupds7jjy	暴乍	暴乍	boo242 za242	xcezw6ekr53	bo53 ja242	xp4k3bys28x	110	21	"[{""expl"": ""=〖暴{之,吱*}乍〗bo21 zi53 ja242 在短促的時間裏發生，突然。"", ""sent"": [""以前伊野慘（很貧困），～變萬元户了。"", ""～聽見，頭都蒙去。"", ""△～{𫥝,凊}（冷），{𫥝,凊}死儂，～富，欺負儂。""]}]"				2025-12-27 00:36:23	2025-05-16 17:00:31
x5wpy77edyc	xwmyd72mcgv	抱倒	抱倒	boo242 do33	x2km46fcpu4	bo53 lo33	xcyepef53x6	110	15	"[{""expl"": ""摔跤。兩人相抱，運用力氣和技巧，以摔倒對方爲勝。"", ""sent"": [""兩個儂～比賽。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xmer2ny9849	xu2kuux8mky	抱圍	抱圍	boo242 ui53	xgxk9e8y2re	bo55 ui53	x48y4rr2fpe	110	16	"[{""expl"": ""量詞，表示兩臂合圍的量。"", ""sent"": [""{一,蜀}～草。"", ""樹有{一,蜀}～大（粗）。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x4xmgqf88wf	xsvkakahd7t	抱裙	抱裙	boo242 gung53	x86w4scx2gq	bo55 ung53	xrwkcu3n5mc	110	17	"[{""expl"": ""嬰兒包下身的圍裙式的東西。裏面墊好尿布，外面圍着抱裙，以擋風保暖。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x77x9vg2rgz	xpsn2fuyxy3	抱穩	抱穩	boo242 ung33	x2e7rzuz3q2	bo53 ung33	xbrtba86jaf	110	18	"[{""expl"": ""穩妥可靠，保險。"", ""sent"": [""總*款做～。"", ""汝安心（放心）抱抱穩穩無{事計,事際}。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x7ym9p54wzm	xderdv7yfbe	抱怨	抱怨	boo242 uong213	xu47zvbqvtg	bo53 uong213	x7w7fbxtb9k	110	19	"[{""expl"": ""心中不滿，數說別人不對；埋怨。"", ""sent"": [""汝自家做{綻,賺}去（錯了），莫～我。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xxm67v5x8p3	xxu6j9jnvbk	抱不平	抱不平	boo242 bouk24 bing53	xzppukyb9u4	bo21 buk21 bing53	xrur3j6kt8w	110	20	"[{""expl"": ""看見别人受到不公平的待遇，產生强烈的憤慨情緒。"", ""sent"": [""總*款欺負伊，我都～了。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x56jk6hn62n	xum55btkqt3	無細膩	無細膩	mo53 sa213 nei242	xzndur8p53z	mo21 se53 nei242	xgbnymmg654	112	3	"[{""expl"": ""不用客氣。"", ""sent"": [""汝隨便食（吃），～。"", ""來姨姨厝（家）就～了。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xd4whecgc6g	x79qc96z4vx	暴窿總	暴□緫	boo242 leoyng55 zeoyng33	xx75xvmbwvs	bo21 leoyng55 zeoyng33	xhtu5vsypd9	110	23	"[{""expl"": ""怒髮冲冠，形容憤怒到極點。"", ""sent"": []}]"	總，是舊時男子頭頂上成束的髮捲。廣韻董韻作孔切：“聚束也”			2025-05-16 17:00:31	2025-05-16 17:00:31
xdretdwzz7d	xakw83j9pf4	坡地	坡地	po55 dei242	xvtdn9bth8b	po53 lei242	xwwhmverg5a	111	2	"[{""expl"": ""山坡上傾斜的田地。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xtx4c2n5sad	xtjhyt6x826	滂沱大雨	滂沱大雨	po55 do53 lua242 y33	xas2x7z2k5x	po21 lo21 lua53 y33	xw39nj2f4mq	111	3	"[{""expl"": ""下得很大的雨。"", ""sent"": []}]"	滂，單字音poung55；大，單字音duai242			2025-05-16 17:00:31	2025-05-16 17:00:31
xdu8pb9qq88	x7jmb4vh68s	破相	破相	poo213 suong213	x5gdqb7nzun	po53 luong213	x3wndqat22u	111	5	"[{""expl"": ""指人的外貌受損而殘。"", ""sent"": []}, {""expl"": ""咒語，詈語。"", ""sent"": [""伊許滿呆（那麼壞），叫伊生囝（孩子）～。"", ""汝奶（媽）～。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xhfvuw37nh8	xpkg7fgu8cd	饃饃	饃饃	mo55 mo55	xej5dugxmgk	mo55 mo55	x2b53juyjmf	111	7	"[{""expl"": ""圓形的饅頭（沒餡的），一般上圓下平。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x7h5spke2kf	xfahfdps3te	毛毛	毛毛	mo53 mo53	x5ftyzyshpg	mo33 mo53	xu8rye8hzmf	111	8	"[{""expl"": ""毛。"", ""sent"": [""雞～。"", ""羊～。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x4gtvecrs9p	xfktrshudc8	毛巾	毛巾	mo53 gyng55	xjxet83rrxk	mo55 yng55	xe8cpfe28ns	111	9	"[{""expl"": ""擦臉用的針織品。"", ""sent"": []}]"	新詞，舊稱“面布ming53 muo213”			2025-05-16 17:00:31	2025-05-16 17:00:31
xdnaa5eumd2	xpygm6r8n94	毛管	毛管	mo53 guong33	xdtpcpz7866	mo33 uong33	xafrczu7pkh	111	10	"[{""expl"": ""毛孔。"", ""sent"": []}]"	也寫作“毛網”			2025-05-16 17:00:31	2025-05-16 17:00:31
xxe3sbh78rt	xvve3qt3zeu	毛管鬆去	毛管鬆去	mo53 guong33 seoyng55 go0	xq3hbgd4a92	mo33 uong33 seoyng55 ngo0	xajwku64hdk	111	11	"[{""expl"": ""=〖毛鬆管制〗mo21 leoyng21 nguong55 njie213 毛孔竪起來，起雞皮疙瘩。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xz6rbjwrvaf	xy3bmejwp9t	毛筆	毛筆	mo53 beik24	x9cte4je3py	mo21 weik24	xez2b3ywnch	111	12	"[{""expl"": ""用羊毛、鼬毛等製成的筆。"", ""sent"": []}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x2tvs5x6fyn	x5ncxdfudj3	無時	無時	mo53 si53	xgz2gdmqmpd	mo33 si53	xtupjrwm6c4	111	14	"[{""expl"": ""運氣不好。"", ""sent"": [""今旦野～。"", ""△有時碰～。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xpw7jdxscbv	x4zdf3egjx6	無衣食	無衣食	mo53 i55 sik5	xjh88byg6zv	mo21 i55 lik5	xtcwczht8zj	111	15	"[{""expl"": ""占卜時指凶兆。泛指兆頭不好。"", ""sent"": [""做年（過年）講{這,者*}話野～。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xmkc8bkzd2y	xk3b5344k2t	抱	抱	boo242	xbssp9h76h7	boo242		110	14	"[{""expl"": ""用手臂圍住。"", ""sent"": [""來，依媽～。""]}, {""expl"": ""得到（兒子或孫子）。"", ""sent"": [""～囝（兒子）～孫。""]}, {""expl"": ""心裏產生的想法，意見。"", ""sent"": [""～怨。"", ""～不平。""]}, {""expl"": ""聚集在一起的樣子。"", ""sent"": [""草～～{一,蜀}堆。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
x4h6kq8kdsx	x28zyrkmway	波	波	po55	xfr3pn4gzb4	po55		111	1	"[{""expl"": ""波浪。"", ""sent"": [""～平浪靜。""]}]"	聲母送氣			2025-05-16 17:00:31	2025-05-16 17:00:31
xmubjh8b8db	xn6vx7z4s5h	破	破	poo213	x6mnrm2k3zg	poo213		111	4	"[{""expl"": ""損壞，破壞。"", ""sent"": [""福氣乞～去。"", ""△～儂姻緣七世愆。""]}]"	另見puai213			2025-05-16 17:00:31	2025-05-16 17:00:31
xhc82vkb7q8	x7khsakxhx6	饃*	饃*	mo55	xv37cknzcn8	mo55		111	6	"[{""expl"": ""隆起，鼓起。"", ""sent"": [""～{一,蜀}塊起。""]}, {""expl"": ""腫狀，隆起狀。"", ""sent"": [""其他地方都是平平其，就是這邊會做～～{喏,着}。"", ""這邊～{一,蜀}塊。""]}, {""expl"": ""腫塊。"", ""sent"": [""跋（跌）{一,蜀}～。"", ""風蚊（蚊子）咬{一,蜀}～。"", ""{一,蜀}身都是～～。""]}]"				2025-05-16 17:00:31	2025-05-16 17:00:31
xvnah97hcdm	xckpjhxfdyr	無	無	mo53	x348epmj5kz	mo53		111	13	"[{""expl"": ""沒有（跟“有”相對）。"", ""sent"": [""厝𡅏（家裏）。"", ""包包𡅏～乇（包裹沒有東西）。""]}, {""expl"": ""不。"", ""sent"": [""汝愛去汝{罔,悗*}去，反正我～去。""]}, {""expl"": ""用在句末，與“有”字相應，表示疑問。"", ""sent"": [""有去上海～？。""]}]"	韻母讀音特殊，有人認爲本字是“毛”			2025-05-16 17:00:31	2025-05-16 17:00:31
xyvmqc8k74j	xm96babnb63	無味	無味	mo53 mei242	x8mbk3eereq	mo21 mei242	xex2gjmm2wb	111	16	"[{""expl"": ""沒有意思，沒有趣味，不好玩兒。"", ""sent"": [""這出戲～。"", ""伊許隻{兒囝,伲囝}（那孩子）{真,盡}～。"", ""{一,蜀}隻儂{骹溜,客佻}（一個人玩）{真,盡}～。""]}, {""expl"": ""不好意思，感到沒趣兒。"", ""sent"": [""去了{乍,才}仈（才知道）儂無請我，野～。""]}]"	另見mo21 ei242			2025-05-16 17:00:32	2025-05-16 17:00:32
x5ce928757c	xnrphkrscfb	無味	無味	mo53 ei242	xrrxgr8vadg	mo21 ei242	xbp3p379cg5	111	17	"[{""expl"": ""沒有滋味，味道不好。"", ""sent"": [""{嘴,喙}{真,盡}厚，食乇（東西）～。"", ""{這,者*}菜無廮（放）鹽，～。""]}]"	另見mo21 mei242			2025-05-16 17:00:32	2025-05-16 17:00:32
xnrfdpqtt4w	xjzk565wvzw	無阻	無阻	mo53 zu33	xg85sgmtvwa	mo33 zu33	xtsqvx9frck	111	18	"[{""expl"": ""説話做事超過適當限度，沒有分寸。"", ""sent"": [""{兒囝,伲囝}哥（小孩）罵大儂～去，{𣍐,儥}使（不行）。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xg4dpcyvdjz	xfawxjns82y	無拘	無拘	mo53 gy55	xxujeyjhbw4	mo55 gy55	x4f8z2qazjf	111	19	"[{""expl"": ""親密無間。"", ""sent"": [""儂家兩隻（咱倆）～其。""]}, {""expl"": ""客套話，叫別人不要客氣，隨便一點。"", ""sent"": []}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xzqca87b6b3	x3p9z34zqeb	無螺	無螺	mo53 leoy53	xrgz6bmh3jk	mo33 leoy53	xey9cewcspd	111	20	"[{""expl"": ""手上沒有螺旋形的指紋。"", ""sent"": []}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x8wujzm5dgk	xcuyygvvzhe	無塊死	無塊死	mo53 dooy213 si33	xwtggs37j5p	mo21 leoy53 si33	xxemt55rhxn	111	21	"[{""expl"": ""質量差的，不好的。"", ""sent"": [""～其布會掏去（竟用於）做西裝。"", ""～其乇（東西）送乞我。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xs25xnb4js8	xa28h8um2zj	無趣	無趣	mo53 ceoy213	xkszyb99h6j	mo21 jeoy213	xkszkcpcxqa	111	22	"[{""expl"": ""難堪，慚愧。"", ""sent"": [""做{綻,賺}（錯）去{真,盡}～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xjh2fmycmnd	xwn7vm79y4k	無話頭	無話頭	mo53 ua242 tau53	xhrgwv5hcw2	mo21 ua55 lau53	x57vcq4nhkm	112	1	"[{""expl"": ""話不投機。"", ""sent"": [""汝去共（跟）伊講，我共伊～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xvmbb7gccc8	xu7wetpnumh	磨盤	磨盤	moo242 buang53	xytvep9y8dy	mo55 buang53	xsctqgp9hzf	115	3	"[{""expl"": ""托着磨的圓形底盤。"", ""sent"": []}]"				2025-05-16 17:00:34	2025-05-16 17:00:34
xhq9muh79jw			無…無…	mo53 mo53		mo53 mo53		112	4	"[{""expl"": ""分別用在兩個意思相同或相近的詞或詞素前面，强調沒有。"", ""sent"": [""無事無計（沒有一點兒事）。"", ""無體無面（一點不顧情面）。"", ""無停無歇（毫不歇息）。"", ""無拍無算（毫無計劃）。"", ""無形無狀（毫無樣子）。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x2fmyjys8uu	xp8w987yafm	見瘥	見瘥	gieng213 ca55	x8bcxg8xjn6	gieng55 ca55	xzaz68e9vac	306	10	"[{""expl"": ""（病情）顯出好轉。"", ""sent"": [""伊病有～。""]}]"				2025-05-16 17:02:35	2025-05-16 17:02:35
xj63m9f6h3f	x3tht5zyuke	手提箱	手提箱	ciu33 ti53 suong55	xm44xazgu8e	ciu21 li55 luong55	xwyc266dnqw	194	28	"[{""expl"": ""裝随身用品的有提梁的輕便的箱子。"", ""sent"": []}]"				2025-05-16 17:01:24	2025-05-16 17:01:24
xmxyxef3m3m	xkm5vg92dcz	無做聲	無做聲	mo53 zoo213 siang55	xsee8dq3xzv	mo21 jo55 liang55	xksrz5wtv7x	112	5	"[{""expl"": ""別吱聲。"", ""sent"": [""～，有儂來了。""]}, {""expl"": ""沒有出聲，不説話。"", ""sent"": [""我講半日，伊都～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xn6q9urgdub	xskcvfh2pba	無去	無去	mo53 go0	xmyza6g5cez	mo53 o0	xdspdah7j99	112	6	"[{""expl"": ""沒了，丟失了。"", ""sent"": [""頭先（剛才）故着𡅏（還在），{𣍐,儥}仈（不知道）蔣*變～了。"", ""鋼筆～了。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xt4qtypfm3c	xyeawrcw8kw	無譜	無譜	mo53 puo33	x2qx5ddw78e	mo33 puo33	xpc4y5a2d3w	112	7	"[{""expl"": ""離譜，不合公認的準則。"", ""sent"": [""{這,者*}話講～去。"", ""{這,者*}{事計,事際}做野～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xsyj8yf3pa3	xa4mmatvayv	無奈何	無奈何	mo53 nai242 ho53	xn4hu9ee3tt	mo21 nai55 ho53	xh96by3r2sm	112	8	"[{""expl"": ""無奈。"", ""sent"": [""我本底（本來）着（要）去，～依媽病了。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x3je57duqec	xazakjbvvd6	無呆	無呆	mo53 ngai53	xpugpsrr647	mo33 ngai53	x3xmyp3u7v9	112	9	"[{""expl"": ""不錯，頗好。"", ""sent"": [""這塊布～。"", ""這隻儂～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xfb6w22fpvj	xnac5umdjkj	無牙齒	無牙	mo53 ngai33	xqadff2u3am	mo33 ngai33	xt5zkuf67f3	112	10	"[{""expl"": ""沒有牙，多指缺門牙。"", ""sent"": []}, {""expl"": ""指沒牙的人。"", ""sent"": []}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xu3nacgk6nk	xgndg87vjbj	無牙齒姆	無牙姆	mo53 ngai33 mu33	xkcdwb5jf4v	mo21 ngai24 mu33	x93xkq4xdch	112	11	"[{""expl"": ""謔稱掉了牙的人。"", ""sent"": []}]"	多指小孩，戲謔的意味比“無{牙,牙齒}伯”重			2025-05-16 17:00:32	2025-05-16 17:00:32
x4jabta5977	xjbrz5qh4dw	無牙齒伯	無牙伯	mo53 ngai33 bah24	xq7x6up4h6z	mo21 ngai55 bah24	xp53erxcdqr	112	12	"[{""expl"": ""謔稱掉了牙的人。"", ""sent"": []}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x6sratrp6t6	xe2ta6235am	無解數	無解數	mo53 hai242 sou213	xd7jm27puzm	mo21 hai53 lou213	xz9k5w7tzqr	112	13	"[{""expl"": ""沒有本領。"", ""sent"": [""汝也是～，這仂囝{事計,事際}（事情）都做{𣍐,儥}（不）來。""]}, {""expl"": ""沒希望，無法成功。"", ""sent"": [""這椿{事計,事際}～去了。""]}]"	解，廣韻蟹韻胡買切			2025-05-16 17:00:32	2025-05-16 17:00:32
xeamg6h4gs8	xssjbfayhxz	無大無細	無大無細	mo53 duai242 mo53 sa213	xn3ufgkdy8h	mo21 luai21 mo21 sa213	x92qc55nmyt	112	14	"[{""expl"": ""指晚輩對長輩本應有大小長幼的區別而未加區別，沒有禮貌。"", ""sent"": [""伊許隻囝（那個孩子）教育{𣍐,儥}好，講話～，{一,蜀}{嘴,喙}亂胡（胡説）。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x65vgps6sdy	x2qn7ewdyqw	無頭無腦	無頭無腦	mo53 tau53 mo53 no33	xza7z87cxe2	mo33 tau53 mo33 no33	xhh4evp4jqp	112	15	"[{""expl"": ""説話做事沒有頭緒，毛手毛腳。"", ""sent"": [""做{事計,事際}～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xp66s9cm22e	xe6ge3vpb7p	無頭車	無頭車	mo53 tau53 cia55	x5ypjv2r3fr	mo33 lau55 cia55	xm7gs99npw3	112	16	"[{""expl"": ""舊時押送犯人用的車（多押往刑場砍頭）。"", ""sent"": []}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xazcw7v2z2c	xnuz4v6x5fz	無頭神	無頭神	mo53 tau53 sing53	xt5ycgsjden	mo33 lau33 ling53	x42vrneyvj4	112	17	"[{""expl"": ""記性不好，記憶力衰退。"", ""sent"": [""現在年齡大了，{真,盡}～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xnfdgd7uxdw	xaxq4ghee5c	無交插	無交察	mo53 gau55 cak24	xdrtxuxt4vq	mo21 gau53 cak24	xjku73mhw2c	112	18	"[{""expl"": ""相互之間不搭理，沒有往來。"", ""sent"": [""我共（跟）伊透底（從來）～。""]}]"		［對原書用字的註釋］原書第三字載“察”，有誤。根據與閩南方言的共時對比來看，該詞爲“插”字		2025-05-16 17:00:32	2025-05-16 17:00:32
xjzgun298tb	xdahnmrqbta	無夠秤	無夠秤	mo53 gau213 ceing213	xvwemxfc5dx	mo21 gau53 ceing213	x5d8fy9ucgq	112	19	"[{""expl"": ""（稱物時）分量不夠，不足秤。"", ""sent"": []}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xuypuzp66qs	x3nnxdyqgy9	無聊理	無聊*理	mo53 liu53 li33	xs3kbeujny6	mo33 liu33 li33	xh2dy5vsdwv	112	20	"[{""expl"": ""無法理清頭緒，沒有主意，一籌莫展。"", ""sent"": [""豢{一,蜀}隻囝（養一個孩子）就做～去。"", ""這幾日{事計,事際}過{侈,価}（事情太多），實在～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x8w4dv4fnfn	xq6ktvqgqxu	無要緊	無要緊	mo53 iu213 ging33	xtcrzg9dxbe	mo21 iu53 ing33	xwxc5v2h9hy	112	21	"[{""expl"": ""沒關係，不用顧慮。"", ""sent"": [""我做呆（壞）去了。——～，{再,介}做{一,蜀}回。"", ""汝去～，我去伊會受氣（生氣）。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xq5dbgeswpm	xnf4hu8ge64	無坯	無坯	mo53 pui55	x52gpwp422v	mo55 pui55	xqwmakwb36f	112	22	"[{""expl"": ""不像樣。"", ""sent"": [""{這,者*}事野～。"", ""莫{這麼,這滿}～嘛。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xsatzmay44g	xdy399fty6n	無尾虼蚤	無尾虼蚤	mo53 mui33 ga33 jau33	xkyd7m7rtkt	mo21 mui21 ga24 jau33	xhzapcjmkmy	112	23	"[{""expl"": ""比喻人的行踪飄泊不定，無處尋找。"", ""sent"": [""伊～，去{底,俤}所討伊（去哪裏找他）？。""]}, {""expl"": ""比喻人生性好動，東奔西跑，靠不住。"", ""sent"": [""汝莫交待伊，伊～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xcgyu6cuvx6	x5bk6fdn5zt	無明	無明	mo53 ming53	xuk43gs3vf7	mo33 ming53	xnx7rmx4psq	112	24	"[{""expl"": ""不明説。"", ""sent"": [""講話講～。""]}, {""expl"": ""怒火。"", ""sent"": [""{一,蜀}腔～起。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x584k6pcyn5	x5anxwtzrgd	無板	無板	mo53 being33	x9t397sjb3j	mo33 being33	xz23sz4xfrh	112	25	"[{""expl"": ""説話做事不合情理，超出常規。"", ""sent"": [""伊無考慮別儂，做～去。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
x77zq8wfhzr	xgfr42gugdy	無面	無面	mo53 meing213	xdsrtvg2gx5	mo21 meing213	xbu2tgktexx	112	26	"[{""expl"": ""丟面子，丟人。"", ""sent"": [""～見儂。"", ""{兒囝,伲囝}哥（孩子）做總*款{事計,事際}（這樣的事），我也{真,盡}～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xyasrustbbq	xbye5cs7nt5	無閒	無閑	mo53 eing53	x5hud4cjv4n	mo33 eing53	xy8b4e723fm	112	27	"[{""expl"": ""沒有空。"", ""sent"": [""我～去。""]}, {""expl"": ""忙。"", ""sent"": [""這幾日野～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xb9vtsgdvp8	x7fqqekd96s	無痕無迹	無痕無迹	mo53 houng53 mo53 zieh24	xwffrjrqhz2	mo21 oung21 mo21 jieh24	xpzq3p6hdyu	113	1	"[{""expl"": ""毫無踪影。"", ""sent"": [""我逐出（追出去），伊已經～了。""]}, {""expl"": ""沒有痕迹。"", ""sent"": [""～汝去{底,俤}所討（哪兒找）？。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
xjxk5k7hwz7	xht6sc2wxms	橫頭桌	橫頭桌	huang53 tau53 dooh24	xpknrr2pjvy	huang21 nau21 looh24	xvp7ad9ykd4	292	12	"[{""expl"": ""=〖橫案桌〗huang21 ngang53 nooh24 一種狹長的桌子，多放在廳堂的正面，擺放香爐等用。"", ""sent"": []}]"	郊區也說“橫頭案huang21 nau21 ang213”			2025-05-16 17:02:26	2025-05-16 17:02:26
xpkf2htnvfv	x29cpjssfef	無貪情	無貪情	mo53 tang55 zing53	xe66prv87a5	mo21 lang55 njing53	xdhj6r7gygh	113	3	"[{""expl"": ""不領情。"", ""sent"": [""儂家做半死（我們累了半天），伊也～。""]}]"				2025-05-16 17:00:32	2025-05-16 17:00:32
